num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes,env_runners/connector_pipeline_timer,env_runners/sample,env_runners/env_reset_timer,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_min,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/env_step_timer,env_runners/time_between_sampling,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_2,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled/agent_1,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_module_steps_sampled/shared_policy,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/shared_policy/entropy,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/curr_kl_coeff,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/weights_seq_no,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/policy_loss,learners/shared_policy/num_trainable_parameters,learners/shared_policy/mean_kl_loss,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/total_loss,learners/shared_policy/num_module_steps_trained,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/vf_loss,learners/shared_policy/vf_explained_var,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch
1,1855488,1148.1010939631217,False,906,eeb92_00000,2025-06-04_16-47-26,1749048446,1.7715740203857422,1648.0149505138397,45108,Tegans-MacBook-Air.local,127.0.0.1,1648.0149505138397,906,1.8373535157716299,1.2954219756454963e-05,1.8371475541568618,1.187827665361484,0.6469430398630581,0.0010154704590334372,27,0.00032062499999963023,0.06751986575160815,0.00014145899999995493,905.0,32.36442919106746,-92.37316885929759,0.03671624557498603,75.0,-38.34637352556737,75,24739,2048,32.36442919106746,5.621015540522447e-05,1855488,7.643073395815757e-05,0.04920780795680664,75,-67.43553843894277,1148.1010939631217,1,0,0,23.366666666666664,82.39999999999999,-22.610596146314244,-22.325596146314247,-22.49934614631424,25.0,25.0,25.0,710,683,709,-33.88094030752646,643235,618496,643235,7.982871661329607e-05,0.00016632702212476027,1904966,2102,142854.0,2048.0,0.0,21760,19750016,348160,2048.0,316000256,0.0,1.0378848,1.0,27.059841,0.3769310712814331,0.0005,4.0671115,906.0,128.0,-0.106912434,142854.0,0.0136288395,0.01,4.012197,21760,19750016,4.1243505,0.17008585,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.0812250272044878,4.132513044239165e-06,1.3398887750598584e-05,3.1152170660780055e-06,1.4451454695103422e-05,2.7750316180607096e-06,8.837839058236223e-06,2.1631766812125247e-06,6.684091514713733e-05,2.5651920255254174e-05,1.1491137367325233e-05,9.702034357364669e-07,5.223099004773765e-06,1.4945051156199782e-05,0.001993857685523809,0.007286656985121053,0.03325401780733201,1.7807362309906785e-05,0.029731591666641605,0.00012388554839429982,5.118746490953034e-06,0.00786368018065199,0.0008176693232200605
1,1857536,1165.9327317479028,False,907,eeb92_00000,2025-06-04_16-47-28,1749048448,1.7456507682800293,1649.7606012821198,45108,Tegans-MacBook-Air.local,127.0.0.1,1649.7606012821198,907,1.8363983956139154,1.2959677559118006e-05,1.8361926465352927,1.1873394462078695,0.6464792544644278,0.0010143224244430653,28,0.00032062499999963023,0.06735969551538518,0.00014145899999995493,906.0,32.3402388688915,-151.23690699359588,0.036280652669987604,75.0,-29.158439547250236,75,24767,2048,32.3402388688915,5.5498873567387674e-05,1857536,7.614189947178723e-05,0.04906377486153397,75,-73.9683979146244,1165.9327317479028,1,0,0,18.35,82.4,-24.348215971541478,-24.870715971541475,-24.749465971541476,25.0,25.0,25.0,711,682,711,-36.1687657964658,643946,619178,643946,7.959541476516399e-05,0.00016571083056909786,1907070,2104,142854.0,2048.0,0.0,21888,19771904,350208,2048.0,316350464,0.0,1.0005126,1.0,78.697266,0.3769310712814331,0.0005,2.7364235,907.0,128.0,0.058825247,142854.0,0.013757718,0.01,5.8066907,21888,19771904,5.7526855,-0.16560817,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08121478060814946,4.114194691805212e-06,1.3332292369014102e-05,3.1075955539011054e-06,1.440662038372151e-05,2.7654450113868418e-06,8.806263180078288e-06,2.158112874397577e-06,6.647657754697839e-05,2.5580450172332987e-05,1.1458793271739213e-05,9.662701344900092e-07,5.211346735619394e-06,1.4898435820296871e-05,0.0019937329992020126,0.0072848575355932725,0.03325121182648542,1.7806986596470572e-05,0.02972696735879273,0.00012385501729205567,5.118471324631356e-06,0.007862865869187578,0.0008176130218243178
1,1859584,1148.2503794153454,False,908,eeb92_00000,2025-06-04_16-47-30,1749048450,1.7723429203033447,1651.532944202423,45108,Tegans-MacBook-Air.local,127.0.0.1,1651.532944202423,908,1.8357192049877757,1.2943000783064378e-05,1.8355135233999387,1.1871960904957901,0.6459447115097845,0.0010136171101991771,27,0.00032062499999963023,0.06720250710549353,0.00014145899999995493,907.0,32.350095652923855,-101.75809175704708,0.03714405125499866,75.0,-32.96351461550382,75,24794,2048,32.350095652923855,5.517093888783357e-05,1859584,7.62285392322309e-05,0.04887781500486365,75,-64.92569230369389,1148.2503794153454,1,0,0,29.53333333333333,82.6,-21.518564101231288,-21.622314101231286,-21.784814101231287,25.0,25.0,25.0,709,683,710,-31.71259519068263,644655,619861,644656,7.96483143114732e-05,0.00016586870177254226,1909172,2102,142854.0,2048.0,0.0,21760,19793664,348160,2048.0,316698624,0.0,1.0551186,1.0,28.845833,0.3769310712814331,0.0005,3.7056003,908.0,128.0,0.08044694,142854.0,0.013010317,0.01,4.1017795,21760,19793664,4.02698,0.34358597,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08120299303271745,4.119637616170733e-06,1.3338772458245226e-05,3.108693697722869e-06,1.4423840294203569e-05,2.7682882730383235e-06,8.812572398687047e-06,2.1627118247925943e-06,6.653596355197273e-05,2.5605770059269436e-05,1.1469343912237777e-05,9.684720953236015e-07,5.213922884778917e-06,1.491688671301712e-05,0.0019936050750380837,0.007283050488457517,0.03324697395097504,1.7806208461081776e-05,0.029722276077934172,0.00012382749155701983,5.118123086997644e-06,0.007862015421734404,0.000817560154524163
1,1861632,1142.4559501966996,False,909,eeb92_00000,2025-06-04_16-47-32,1749048452,1.7812559604644775,1653.3142001628876,45108,Tegans-MacBook-Air.local,127.0.0.1,1653.3142001628876,909,1.835136472527896,1.2925230776727608e-05,1.8349308835759386,1.186830550420833,0.6457245031446861,0.0010159280190977693,27,0.00032062499999963023,0.0670563984306435,0.00014145899999995493,908.0,32.371555647405295,-116.54631641050594,0.03666572670249082,75.0,-30.04869167144696,75,24821,2048,32.371555647405295,5.4746946386229895e-05,1861632,7.609066329956858e-05,0.048658093122082795,75,-68.95585417652879,1142.4559501966996,1,0,0,23.0,82.6,-22.921118058842925,-23.012368058842927,-23.022368058842925,25.0,25.0,25.0,710,683,709,-35.96373197143209,645365,620544,645365,7.953168974586326e-05,0.00016558443187289628,1911274,2102,142854.0,2048.0,0.0,21760,19815424,348160,2048.0,317046784,0.0,1.0395848,1.0,46.746063,0.3769310712814331,0.0005,3.148213,909.0,128.0,-0.0564652,142854.0,0.013661207,0.01,4.5831895,21760,19815424,4.644901,-0.33402193,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08118965293483325,4.108817610213593e-06,1.3300673071343628e-05,3.1060422931926504e-06,1.4398436824350856e-05,2.762209950098688e-06,8.796851923069428e-06,2.1594872363257804e-06,6.635812755614383e-05,2.5574632605977625e-05,1.1454455611506385e-05,9.6551883208796e-07,5.209759287187992e-06,1.4887658240640442e-05,0.0019934706902575167,0.007281240129810916,0.03324130574509223,1.7804898489749714e-05,0.029717501392656897,0.00012379837253494346,5.117682466987364e-06,0.007861143109143357,0.0008175051874678137
1,1863680,1154.377783534637,False,910,eeb92_00000,2025-06-04_16-47-33,1749048453,1.7623040676116943,1655.0765042304993,45108,Tegans-MacBook-Air.local,127.0.0.1,1655.0765042304993,910,1.8343664086326168,1.2909728471088986e-05,1.8341607559901798,1.1864386736666244,0.6453454506132384,0.0010159520689072643,28,0.00032062499999963023,0.0669096588647735,0.00014145899999995493,909.0,32.356135933862056,-123.86998970112592,0.036546311064988686,75.0,-30.04869167144696,75,24849,2048,32.356135933862056,5.434017484818595e-05,1863680,7.59352425380912e-05,0.04845796129523762,75,-77.29762232034359,1154.377783534637,1,0,0,29.099999999999998,82.5,-25.692540773447863,-25.847540773447864,-25.757540773447865,25.0,25.0,25.0,711,682,711,-38.40810153725477,646076,621226,646076,7.940410863604179e-05,0.0001652285039945181,1913378,2104,142854.0,2048.0,0.0,21888,19837312,350208,2048.0,317396992,0.0,0.96868914,1.0,48.41765,0.3769310712814331,0.0005,3.4461823,910.0,128.0,0.05986527,142854.0,0.015589807,0.01,4.9107146,21888,19837312,4.85466,0.24293101,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08117505542710347,4.098347477312452e-06,1.3270979408914892e-05,3.1003422377016745e-06,1.4373946231850047e-05,2.7547012636324546e-06,8.777986379298374e-06,2.1549527111296784e-06,6.615321343366191e-05,2.552668014202946e-05,1.1437865550097877e-05,9.650546581471412e-07,5.206977193079826e-06,1.4859318648699184e-05,0.001993332520165055,0.007279449756588406,0.033234285280931974,1.7803742397007932e-05,0.029712689031777366,0.00012376969474415966,5.117288847072886e-06,0.007860376649561959,0.0008174573346371566
1,1865728,1120.5946007146465,False,911,eeb92_00000,2025-06-04_16-47-35,1749048455,1.790971040725708,1656.867475271225,45108,Tegans-MacBook-Air.local,127.0.0.1,1656.867475271225,911,1.8338942349662908,1.2929381186713082e-05,1.833688495510278,1.1862175210899568,0.6450964765271051,0.0010146675482168165,27,0.00032062499999963023,0.06677308287449915,0.00014145899999995493,910.0,32.34960190156504,-101.83106365231848,0.03697767338747951,75.0,-35.703939993042766,75,24876,2048,32.34960190156504,5.4094862958245655e-05,1865728,7.591251862889549e-05,0.048289229605529324,75,-65.36347782462832,1120.5946007146465,1,0,0,32.75,82.65,-21.79199260820944,-21.880742608209438,-21.69074260820944,25.0,25.0,25.0,709,683,710,-32.59537548831811,646785,621909,646786,7.93864895800905e-05,0.0001652464201656191,1915480,2102,142854.0,2048.0,0.0,21760,19859072,348160,2048.0,317745152,0.0,1.0348876,1.0,23.48225,0.3769310712814331,0.0005,4.3158326,911.0,128.0,-0.15596975,142854.0,0.014452255,0.01,3.8247056,21760,19859072,3.9855769,0.27347147,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08115899052503481,4.0959479645022964e-06,1.3264638769900723e-05,3.098337875333839e-06,1.4379245472710432e-05,2.7532697172501882e-06,8.774373644593618e-06,2.154493250350608e-06,6.617563335676689e-05,2.5529707208262975e-05,1.1439263039302235e-05,9.641879356188459e-07,5.204533588627298e-06,1.485702917945256e-05,0.0019931920664054154,0.0072776489793173645,0.03322588862048042,1.7804533036276157e-05,0.02970783635547616,0.0001237401897719267,5.116816331317453e-06,0.007859578921561288,0.0008174046841443776
1,1867776,964.5422594830045,False,912,eeb92_00000,2025-06-04_16-47-37,1749048457,2.1124889850616455,1658.9799642562866,45108,Tegans-MacBook-Air.local,127.0.0.1,1658.9799642562866,912,1.836638031786629,1.2904667376180349e-05,1.836432552225175,1.1893263196290578,0.6447306659318344,0.0010158321227349382,27,0.00032062499999963023,0.06665268977320299,0.00014145899999995493,911.0,32.371577519520194,-122.15889632113466,0.03710407625249957,75.0,-34.364745993912045,75,24903,2048,32.371577519520194,5.396000050950101e-05,1867776,7.595513886130412e-05,0.04834149486649196,75,-66.2889750530934,964.5422594830045,1,0,0,40.56666666666667,82.3,-22.032991684364458,-22.109241684364456,-22.146741684364457,25.0,25.0,25.0,710,683,709,-33.82441717300902,647495,622592,647495,7.942630078353849e-05,0.0001653905234375991,1917582,2102,142854.0,2048.0,0.0,21760,19880832,348160,2048.0,318093312,0.0,1.0092726,1.0,29.843143,0.3769310712814331,0.0005,4.51209,912.0,128.0,0.0019555197,142854.0,0.013308425,0.01,3.7879748,21760,19880832,3.7910955,0.10074884,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08114140266136481,4.096923381330023e-06,1.3270481039152034e-05,3.0994944733118977e-06,1.4385091003555627e-05,2.755185347695118e-06,8.778408609787668e-06,2.156986052670162e-06,6.623154486515069e-05,2.5544263978781503e-05,1.1446143058542634e-05,9.645856594051892e-07,5.2080692347800895e-06,1.4865421230070922e-05,0.0019930522175689537,0.007275840826816092,0.033216080860509804,1.780483158850678e-05,0.029702880588797803,0.00012371174792964856,5.116295737009395e-06,0.007858784497955674,0.000817348432527987
1,1869824,1155.3889817620116,False,913,eeb92_00000,2025-06-04_16-47-39,1749048459,1.7597301006317139,1660.7396943569183,45108,Tegans-MacBook-Air.local,127.0.0.1,1660.7396943569183,913,1.8358301506387624,1.2920620701484023e-05,1.8356245671229219,1.188978922682768,0.6442701230225157,0.001015215051508937,27,0.00032062499999963023,0.06654997602316232,0.00014145899999995493,912.0,32.35536154206264,-122.12687893214908,0.036739629499991225,75.0,-34.364745993912045,75,24930,2048,32.35536154206264,5.3725137428826055e-05,1869824,7.588552298367904e-05,0.04857644481326276,75,-66.52314092589684,1155.3889817620116,1,0,0,31.166666666666668,82.13333333333333,-22.065630308632276,-22.399380308632274,-22.058130308632276,25.0,25.0,25.0,710,682,710,-32.11413657270341,648205,623274,648205,7.936373878156764e-05,0.0001652267707773566,1919684,2102,142854.0,2048.0,0.0,21760,19902592,348160,2048.0,318441472,0.0,1.033343,1.0,33.953747,0.3769310712814331,0.0005,3.970539,913.0,128.0,-0.07481978,142854.0,0.014941687,0.01,4.54227,21760,19902592,4.621792,0.19309312,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08112240969341572,4.092475188255838e-06,1.3249961527602732e-05,3.0981500986848633e-06,1.4376764704728579e-05,2.753209123220838e-06,8.770380503850427e-06,2.156211934655742e-06,6.614467330042844e-05,2.5510639166867143e-05,1.1441385563383955e-05,9.635197557453695e-07,5.202787812339329e-06,1.4856376906597254e-05,0.001992909521502572,0.00727404433916691,0.03320497834187658,1.7805664516379392e-05,0.02969785558301747,0.00012368189250523315,5.115769672940678e-06,0.007857945329930022,0.0008172901237755022
1,1871872,1161.679796518613,False,914,eeb92_00000,2025-06-04_16-47-41,1749048461,1.7519190311431885,1662.4916133880615,45108,Tegans-MacBook-Air.local,127.0.0.1,1662.4916133880615,914,1.8349515282923734,1.2918504494219933e-05,1.8347458993616919,1.1885551755459411,0.6438168609522911,0.0010150195609949278,28,0.00032062499999963023,0.0664412162119534,0.00014145899999995493,913.0,32.32708092732435,-124.69133462010547,0.03648385253003255,75.0,-32.52549130307661,75,24958,2048,32.32708092732435,5.344875905660614e-05,1871872,7.57530436633917e-05,0.048671855287939256,75,-69.60952702905351,1161.679796518613,1,0,0,21.65,82.05,-23.04150900968451,-23.17525900968451,-23.392759009684504,25.0,25.0,25.0,710,683,711,-35.344920987440055,648915,623957,648916,7.92453051431883e-05,0.0001649529751168101,1921788,2104,142854.0,2048.0,0.0,21888,19924480,350208,2048.0,318791680,0.0,1.0105857,1.0,50.42033,0.3769310712814331,0.0005,4.4829836,914.0,128.0,0.0662262,142854.0,0.0139589505,0.01,4.447346,21888,19924480,4.385965,0.17162317,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08110206501955948,4.083664932012152e-06,1.3214721920382433e-05,3.0938766998241643e-06,1.4360298977486509e-05,2.747479954149298e-06,8.751868062797473e-06,2.1542045931666936e-06,6.598753477903544e-05,2.5481664182303698e-05,1.1429839727510652e-05,9.612907721716682e-07,5.196309220053792e-06,1.4828434215978121e-05,0.0019927625949357607,0.007272250118088025,0.03319260488222996,1.7806066902521587e-05,0.029692787285193877,0.000123651029614498,5.115234200563829e-06,0.00785707204181509,0.0008172300963548142
1,1873920,1163.2752360754369,False,915,eeb92_00000,2025-06-04_16-47-43,1749048463,1.7485289573669434,1664.2401423454285,45108,Tegans-MacBook-Air.local,127.0.0.1,1664.2401423454285,915,1.8340474450994504,1.2898489449819515e-05,1.8338416491180758,1.1881832100404823,0.6432863085927695,0.0010140447753853312,27,0.00032062499999963023,0.0663385007180476,0.00014145899999995493,914.0,32.35864340796266,-142.56190561874075,0.03670830304500896,75.0,-32.52549130307661,75,24985,2048,32.35864340796266,5.327976784093248e-05,1873920,7.569979273861112e-05,0.04866453319166059,75,-71.6958617625789,1163.2752360754369,1,0,0,27.0,82.13333333333334,-23.79153725419296,-24.07778725419296,-23.826537254192957,25.0,25.0,25.0,710,683,709,-35.94537802833477,649625,624640,649625,7.919577368263806e-05,0.00016483685391791556,1923890,2102,142854.0,2048.0,0.0,21760,19946240,348160,2048.0,319139840,0.0,1.026771,1.0,41.51481,0.3769310712814331,0.0005,4.0273023,915.0,128.0,-0.0014370088,142854.0,0.014260696,0.01,4.0118484,21760,19946240,4.0181775,0.16193181,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.081080393644111,4.079466734098446e-06,1.3201386799386082e-05,3.0923881579947626e-06,1.4343826178946631e-05,2.7469720604562712e-06,8.744043162337589e-06,2.1544910481290226e-06,6.590686427449044e-05,2.546733772331021e-05,1.1423009924689706e-05,9.60290384076437e-07,5.193062698692031e-06,1.482321353813025e-05,0.001992614753448132,0.007270453960396803,0.033178984606442107,1.7806380674496376e-05,0.029687667876168448,0.00012362043659232684,5.114706160657767e-06,0.007856175812429462,0.0008171673529701748
1,1875968,1153.8257309053727,False,916,eeb92_00000,2025-06-04_16-47-44,1749048464,1.7639942169189453,1666.0041365623474,45108,Tegans-MacBook-Air.local,127.0.0.1,1666.0041365623474,916,1.833304211068456,1.2912004555814194e-05,1.8330985126268955,1.187732846270077,0.6429951234268416,0.00101363765763195,27,0.00032062499999963023,0.066235458129214,0.00014145899999995493,915.0,32.35768139170942,-94.00869789144821,0.03652057337502299,75.0,-36.165312202888444,75,25012,2048,32.35768139170942,5.307989745373808e-05,1875968,7.558753885438314e-05,0.04856967182028368,75,-63.01349298244362,1153.8257309053727,1,0,0,21.799999999999997,82.2,-20.935747660814545,-20.97949766081454,-21.09824766081454,25.0,25.0,25.0,710,682,710,-31.371596640197122,650335,625322,650335,7.911732017000209e-05,0.0001645960360613486,1925992,2102,142854.0,2048.0,0.0,21760,19968000,348160,2048.0,319488000,0.0,1.0261613,1.0,54.27063,0.3769310712814331,0.0005,3.8534396,916.0,128.0,0.040494543,142854.0,0.015289497,0.01,4.5591345,21760,19968000,4.523139,-0.0180161,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08105734886886953,4.070496064945752e-06,1.3172930870841377e-05,3.092847771966117e-06,1.4320175214518547e-05,2.74294864146126e-06,8.73225655400517e-06,2.153946399005069e-06,6.576027395878215e-05,2.5440291591420802e-05,1.1414782451661639e-05,9.596880580385508e-07,5.189722507050204e-06,1.4803760515305491e-05,0.0019924658425307645,0.007268646405047599,0.03316413689238179,1.7806207564349503e-05,0.029682482997394993,0.00012358743612764141,5.114147958130354e-06,0.007855221496227359,0.0008171007914435981
1,1878016,1149.9586347582228,False,917,eeb92_00000,2025-06-04_16-47-46,1749048466,1.7682421207427979,1667.7723786830902,45108,Tegans-MacBook-Air.local,127.0.0.1,1667.7723786830902,917,1.8326158343777719,1.2889544510057248e-05,1.832410423330626,1.1873290265573764,0.6427128880325731,0.0010129679510567052,28,0.00032062499999963023,0.06613021523419658,0.00014145899999995493,916.0,32.33418271777256,-87.81878455595321,0.036486940419999885,75.0,-32.7108987528253,75,25040,2048,32.33418271777256,5.2920269647052125e-05,1878016,7.549336260052341e-05,0.04844715741928339,75,-61.30484541999727,1149.9586347582228,1,0,0,24.73333333333333,82.2,-20.456198473332414,-20.188698473332416,-20.659948473332417,25.0,25.0,25.0,710,683,711,-31.29232703362482,651045,626005,651046,7.905440030690087e-05,0.0001644134270443304,1928096,2104,142854.0,2048.0,0.0,21888,19989888,350208,2048.0,319838208,0.0,0.998267,1.0,18.707458,0.3769310712814331,0.0005,5.58043,917.0,128.0,0.09446787,142854.0,0.012415303,0.01,3.6999238,21888,19989888,3.610759,0.328295,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08103301916636847,4.06617165363687e-06,1.3150340081400166e-05,3.0898192497746035e-06,1.431049022342317e-05,2.741229206076357e-06,8.722701494336266e-06,2.1519408910494827e-06,6.566596939042973e-05,2.5419121544674954e-05,1.1405361095752353e-05,9.579925682420618e-07,5.1855647557302975e-06,1.4785682379133432e-05,0.0019923102858564108,0.007266852434509339,0.033148091171642025,1.7805432278326625e-05,0.029677255507709374,0.00012355227522859266,5.113489449036413e-06,0.007854223423768063,0.0008170327944122442
1,1880064,1167.5713890217694,False,918,eeb92_00000,2025-06-04_16-47-48,1749048468,1.742555856704712,1669.514934539795,45108,Tegans-MacBook-Air.local,127.0.0.1,1669.514934539795,918,1.8316767514439936,1.286855906518104e-05,1.831471417017318,1.1869133429618035,0.642191721652246,0.0010118978515458953,27,0.00032062499999963023,0.06603050551571564,0.00014145899999995493,917.0,32.35940372048108,-111.66470984956946,0.036540617997501953,75.0,-25.836929726722122,75,25067,2048,32.35940372048108,5.278053202513539e-05,1880064,7.541240913192852e-05,0.048306826541525065,75,-60.96722998697142,1167.5713890217694,1,0,0,21.1,82.05,-20.28199332899048,-20.24949332899048,-20.43574332899048,25.0,25.0,25.0,710,683,709,-32.420393104842354,651755,626688,651755,7.903704009837277e-05,0.00016427305566615638,1930198,2102,142854.0,2048.0,0.0,21760,20011648,348160,2048.0,320186368,0.0,1.0603063,1.0,24.663532,0.3769310712814331,0.0005,5.902447,918.0,128.0,-0.08910073,142854.0,0.015977217,0.01,4.0391493,21760,20011648,4.1328306,0.34859306,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08100734731053055,4.063842804005849e-06,1.3133413782146372e-05,3.0886295020099675e-06,1.4307351904612742e-05,2.7396721458571057e-06,8.719022330652102e-06,2.149335092865123e-06,6.557791875322294e-05,2.5399581858482293e-05,1.1394063917430035e-05,9.56561475992213e-07,5.184328414956716e-06,1.4777113018196927e-05,0.001992152172931295,0.0072650529620413426,0.03313083812662782,1.7804004377257858e-05,0.029671937423617747,0.000123515521303908,5.11274519533176e-06,0.007853197353108342,0.0008169615263423653
