num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/episode_duration_sec_mean,env_runners/num_episodes_lifetime,env_runners/env_reset_timer,env_runners/episode_return_mean,env_runners/episode_return_min,env_runners/num_env_steps_sampled,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/env_step_timer,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/time_between_sampling,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_1,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_1,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/module_episode_returns_mean/shared_policy,learners/shared_policy/num_module_steps_trained,learners/shared_policy/curr_kl_coeff,learners/shared_policy/vf_loss,learners/shared_policy/mean_kl_loss,learners/shared_policy/policy_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/entropy,learners/shared_policy/vf_explained_var,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_trainable_parameters,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/total_loss,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/weights_seq_no,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad
1,1957888,1059.7214208157213,False,956,16419_00000,2025-06-05_10-50-49,1749113449,1.921440839767456,1729.6384284496307,49426,Tegans-MacBook-Air.local,127.0.0.1,1729.6384284496307,956,1.7924929737102309,1.4036148030244073e-05,1.7922954187763116,1.1737831824082812,0.616254676821864,0.0009652314063160321,1957888,0.06588847471502238,0.03701715564498727,26105,0.00018129100000052745,-68.97317561471417,-115.01494718170488,2048,75,75,7.510958184157296e-05,0.00033291700000059876,32.340097174703665,5.2968163493982226e-05,28,75.0,0.04699445195889808,-32.64308777144535,32.340097174703665,955.0,1059.7214208157213,1,0,0,23.25,81.9,0.00016492834118243588,-22.921058538238068,-23.009808538238065,-23.042308538238068,711,710,683,8.016343113507366e-05,2010098,25.0,25.0,25.0,2104,652629,678734,678735,-33.967289480697595,21888,0.30953192710876465,5.3089356,0.013953878,0.047487,20840192,1.0240935,-0.08175826,1.0,0.0005,52.62488,128.0,142854.0,0.01,5.3505015,3.031467,956.0,21888,20840192,350208,2048.0,2048.0,142854.0,0.0,333443072,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07752534887566682,5.203591038109841e-06,2.5385238943749988e-05,6.574597495872973e-05,1.1511455564181472e-05,1.4927797867639322e-05,9.388279152482582e-07,2.1036491192446956e-06,2.994592320398393e-06,1.3646868549704576e-05,2.7227349876214018e-06,8.80362051240997e-06,1.4328828397534003e-05,4.222117107007014e-06,0.007557136527251894,4.272181154367413e-06,0.0070685648700469375,0.0001099824441323084,0.02887260422540891,0.001910885479742702,0.031074321573179287,0.0007959990204884857,1.7413803429436916e-05
1,1959936,1156.2238578132078,False,957,16419_00000,2025-06-05_10-50-51,1749113451,1.759768009185791,1731.3981964588165,49426,Tegans-MacBook-Air.local,127.0.0.1,1731.3981964588165,957,1.7921294056431265,1.4024956550432917e-05,1.7919318958385477,1.1736013134942,0.6160725488036457,0.0009648624222510694,1959936,0.06589254455348427,0.036942358557499236,26132,0.00018129100000052745,-75.42844429744927,-127.03051805784757,2048,75,75,7.50977832508388e-05,0.00033291700000059876,32.35887882676745,5.2923015749758886e-05,27,75.0,0.04702681299741634,-43.108219250459925,32.35887882676745,956.0,1156.2238578132078,1,0,0,22.866666666666664,81.93333333333334,0.00016480074741469957,-25.28031476581642,-25.036564765816426,-25.111564765816425,709,710,683,8.015354567931008e-05,2012200,25.0,25.0,25.0,2102,653312,679444,679444,-36.543297898156176,21760,0.30953192710876465,5.459691,0.01782363,-0.13536103,20861952,1.0701662,0.20813745,1.0,0.0005,52.637875,128.0,142854.0,0.01,5.319145,5.6119123,957.0,21760,20861952,348160,2048.0,2048.0,142854.0,0.0,333791232,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07752597944060445,5.201375685534056e-06,2.5368267672125342e-05,6.567150630473966e-05,1.1509566537053982e-05,1.492498672665869e-05,9.381917013104615e-07,2.1026275986753944e-06,2.992130257443485e-06,1.364710480640632e-05,2.7217614848930793e-06,8.803198466046322e-06,1.4334595312800009e-05,4.218775399460388e-06,0.007556679746292025,4.272052635591152e-06,0.007067375343432926,0.0001099542105321659,0.02887672758814484,0.0019108339612271628,0.031072555492848042,0.0007960166278377255,1.74112709501048e-05
1,1961984,1163.2083664052386,False,958,16419_00000,2025-06-05_10-50-52,1749113452,1.7497410774230957,1733.1479375362396,49426,Tegans-MacBook-Air.local,127.0.0.1,1733.1479375362396,958,1.7916683090866947,1.3995536986105098e-05,1.791471015210162,1.1733850845292582,0.6158279924756095,0.0009661058880278469,1961984,0.06588756337496451,0.03674479290001557,26159,0.00018129100000052745,-74.7046523473128,-124.71990945987972,2048,75,75,7.502948214973637e-05,0.00033291700000059876,32.371392040162895,5.286510559555918e-05,27,75.0,0.04700691079839218,-33.698026724017126,32.371392040162895,957.0,1163.2083664052386,1,0,0,21.1,81.85,0.00016458265740797078,-24.884467449104267,-24.86321744910427,-24.95696744910427,710,710,682,8.010413515211878e-05,2014302,25.0,25.0,25.0,2102,653994,680154,680154,-35.98923285204513,21760,0.30953192710876465,4.919874,0.016397864,-0.08055965,20883712,1.0095798,0.2416938,1.0081301,0.0005,35.408554,128.0,142854.0,0.01,4.8342943,3.3635826,958.0,21760,20883712,348160,2048.0,2048.0,142854.0,0.0,334139392,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07752510229275575,5.198195007651126e-06,2.5337117839946827e-05,6.554922994931831e-05,1.1502108783313142e-05,1.4912271121084346e-05,9.377270933781374e-07,2.1008126897868403e-06,2.990289947136219e-06,1.363596182331699e-05,2.721004225855168e-06,8.795815843191422e-06,1.4329227434765732e-05,4.216091668325197e-06,0.0075561944914986235,4.271899469073969e-06,0.007066181567564187,0.00010992472665960724,0.028880658773203508,0.001910778784533967,0.031069515160266088,0.0007960324206379404,1.7408381040013368e-05
1,1964032,1146.5417357916506,False,959,16419_00000,2025-06-05_10-50-54,1749113454,1.7757482528686523,1734.9236857891083,49426,Tegans-MacBook-Air.local,127.0.0.1,1734.9236857891083,959,1.791471974325829,1.398141161795112e-05,1.7912748525580615,1.1733732524339648,0.615645638800854,0.0009652273291489847,1964032,0.06588772268398524,0.037275780115031125,26187,0.00018129100000052745,-76.97660385209937,-139.49731066392155,2048,75,75,7.511051522702408e-05,0.00033291700000059876,32.35225746203359,5.295145085488011e-05,28,75.0,0.04694138647768448,-36.80719198469923,32.35225746203359,958.0,1146.5417357916506,1,0,0,22.266666666666666,81.9,0.00016487961259102884,-25.755117950699795,-25.615117950699798,-25.606367950699795,711,710,683,8.01764802728677e-05,2016406,25.0,25.0,25.0,2104,654677,680864,680865,-37.912848229014884,21888,0.30953192710876465,5.866122,0.013871276,0.16054554,20905600,1.0445676,0.05441469,1.0081967,0.0005,49.19618,128.0,142854.0,0.01,6.020515,3.2667432,959.0,21888,20905600,350208,2048.0,2048.0,142854.0,0.0,334489600,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07752280511071996,5.209048828963317e-06,2.538017069571797e-05,6.572713827845935e-05,1.1514801741236836e-05,1.492903436601424e-05,9.384666382132633e-07,2.1034877030120522e-06,2.991279033612916e-06,1.365233996216571e-05,2.7236561507890284e-06,8.806807237969686e-06,1.4345926441414445e-05,4.220566002504921e-06,0.007555684015526462,4.271713860642125e-06,0.007065003592178487,0.0001098939995434561,0.02888440888680219,0.0019107258362785079,0.03106524696208648,0.0007960472709193639,1.7405057801019915e-05
1,1966080,1152.8903019540767,False,960,16419_00000,2025-06-05_10-50-56,1749113456,1.764699935913086,1736.6883857250214,49426,Tegans-MacBook-Air.local,127.0.0.1,1736.6883857250214,960,1.791165989992572,1.3957847500199128e-05,1.7909690136124803,1.1731852457396241,0.6155287978328452,0.0009642804758577915,1966080,0.06588575158512612,0.03677011662247253,26214,0.00018129100000052745,-64.60266581741168,-95.6477209906884,2048,75,75,7.50284155411619e-05,0.00033291700000059876,32.35686632783685,5.285949954420529e-05,27,75.0,0.04685415273636334,-34.17294160212205,32.35686632783685,959.0,1152.8903019540767,1,0,0,21.03333333333333,81.93333333333334,0.00016465966436252818,-21.497138605803894,-21.610888605803893,-21.494638605803893,709,710,683,8.011007307597404e-05,2018508,25.0,25.0,25.0,2102,655360,681574,681574,-33.28848865453895,21760,0.30953192710876465,4.0096693,0.012617444,-0.117486544,20927360,0.96615344,0.042534888,1.0,0.0005,22.662386,128.0,142854.0,0.01,3.8864267,5.025729,960.0,21760,20927360,348160,2048.0,2048.0,142854.0,0.0,334837760,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.0775192353829956,5.20547834307506e-06,2.535355182724026e-05,6.560354041836322e-05,1.1503952951164751e-05,1.4917169630283966e-05,9.3717141680639e-07,2.1010805939496793e-06,2.989796698713001e-06,1.3638799434482936e-05,2.7222853768558976e-06,8.797272923878427e-06,1.4331193484164797e-05,4.215733868250753e-06,0.007555194500424605,4.271513174433116e-06,0.007063841133143746,0.00010986294869697749,0.028888066394751562,0.001910673448209717,0.031059751834654432,0.0007960713667531021,1.7401606088701984e-05
1,1968128,1131.3616736214508,False,961,16419_00000,2025-06-05_10-50-58,1749113458,1.776752233505249,1738.4651379585266,49426,Tegans-MacBook-Air.local,127.0.0.1,1738.4651379585266,961,1.7909843167626476,1.394118902584631e-05,1.7907874397263557,1.1730179832822283,0.6155160319445159,0.0009634310010975115,1968128,0.0658810546146296,0.037006950287513975,26241,0.00018129100000052745,-69.43660529746293,-148.78161892966506,2048,75,75,7.498643113233979e-05,0.00033291700000059876,32.37732109262182,5.2838046894351566e-05,27,75.0,0.04679237833146617,-31.73603609612895,32.37732109262182,960.0,1131.3616736214508,1,0,0,19.65,82.0,0.00016462338223953682,-23.20345176582098,-23.17220176582098,-23.060951765820977,710,710,682,8.011089428489911e-05,2020610,25.0,25.0,25.0,2102,656042,682284,682284,-34.46461902252711,21760,0.30953192710876465,4.2068586,0.014057457,-0.017345903,20949120,1.0224166,0.22960413,1.0,0.0005,30.245117,128.0,142854.0,0.01,4.1836395,4.0410295,961.0,21760,20949120,348160,2048.0,2048.0,142854.0,0.0,335185920,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07751434935681466,5.204207794755183e-06,2.534689680016105e-05,6.559442400874586e-05,1.1499333684193662e-05,1.491743068844326e-05,9.36687510230509e-07,2.100100779848072e-06,2.989913228202619e-06,1.3641253604032431e-05,2.7221293128864164e-06,8.800667850294127e-06,1.43286928093398e-05,4.217359550095916e-06,0.007554701169723234,4.271306030566503e-06,0.007062662922930469,0.00010983160856747636,0.02889160084075326,0.0019106250144186783,0.031053081872574804,0.0007960918217430785,1.739808290484627e-05
1,1970176,1155.8669889155601,False,962,16419_00000,2025-06-05_10-51-00,1749113460,1.7614428997039795,1740.2265808582306,49426,Tegans-MacBook-Air.local,127.0.0.1,1740.2265808582306,962,1.7906480535950218,1.3926367136765996e-05,1.7904512840790925,1.1729011101194051,0.6152976895350695,0.0009624933610861446,1970176,0.06587677126398174,0.03705188933498164,26269,0.00018129100000052745,-68.8803485735317,-117.24520579682762,2048,75,75,7.497520367123047e-05,0.00033291700000059876,32.35195441801419,5.285352796636017e-05,28,75.0,0.0467312384912318,-32.00880747969678,32.35195441801419,961.0,1155.8669889155601,1,0,0,23.2,82.0,0.00016466738888138037,-23.0242828578439,-22.9967828578439,-22.8592828578439,711,710,683,8.009673701316058e-05,2022714,25.0,25.0,25.0,2104,656725,682994,682995,-34.675419451402185,21888,0.30953192710876465,4.4714603,0.013020679,0.21363966,20971008,0.96476334,0.05727315,1.0084034,0.0005,41.237904,128.0,142854.0,0.01,4.679483,3.4445124,962.0,21888,20971008,350208,2048.0,2048.0,142854.0,0.0,335536128,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07750810777761902,5.203671294405767e-06,2.5346999234364533e-05,6.562680863587664e-05,1.1498357054334896e-05,1.4913130793407588e-05,9.376327207059162e-07,2.0990318924530582e-06,2.9931512403996472e-06,1.3636542088309618e-05,2.721551022837484e-06,8.797782541462245e-06,1.432148734649824e-05,4.213876624100917e-06,0.007554196086185848,4.271067478256653e-06,0.007061499034508136,0.00010980043814568995,0.028894973761995468,0.001910573106958654,0.0310452207054533,0.0007961112729965894,1.7394156624056304e-05
1,1972224,1080.373340732726,False,963,16419_00000,2025-06-05_10-51-01,1749113461,1.883683681488037,1742.1102645397186,49426,Tegans-MacBook-Air.local,127.0.0.1,1742.1102645397186,963,1.7915404018090717,1.3905853464672197e-05,1.7913437808283021,1.1728071652682095,0.6162845013897195,0.000962228007474283,1972224,0.06587127180282919,0.03705578385500246,26296,0.00018129100000052745,-67.34045402015303,-152.92257679224838,2048,75,75,7.49998220942212e-05,0.00033291700000059876,32.33154745487823,5.286653349095082e-05,27,75.0,0.04664559442014513,-39.26260932350547,32.33154745487823,962.0,1080.373340732726,1,0,0,24.9,81.95,0.00016468447155359385,-22.417234673384346,-22.480984673384345,-22.442234673384345,709,710,683,8.01224599024714e-05,2024816,25.0,25.0,25.0,2102,657408,683704,683704,-33.549777291173434,21760,0.30953192710876465,3.9418812,0.011992369,-0.098278485,20992768,0.9937024,0.3317173,1.0,0.0005,34.865192,128.0,142854.0,0.01,3.8373775,3.678839,963.0,21760,20992768,348160,2048.0,2048.0,142854.0,0.0,335884288,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07751131904917162,5.201261300513855e-06,2.535776106336207e-05,6.56341770193041e-05,1.149750072200261e-05,1.491418198989395e-05,9.388801381763734e-07,2.1000451478905245e-06,2.99432002093841e-06,1.3643835054258991e-05,2.721785661209731e-06,8.800396994130825e-06,1.4326114562928393e-05,4.216799839099773e-06,0.007553702625902233,4.270814866392107e-06,0.007060377815961939,0.00010977101637148818,0.028898332164728754,0.0019105240918463958,0.03104675974508697,0.0007961358510428654,1.739014406060189e-05
1,1974272,1151.8765062398816,False,964,16419_00000,2025-06-05_10-51-03,1749113463,1.7653570175170898,1743.8756215572357,49426,Tegans-MacBook-Air.local,127.0.0.1,1743.8756215572357,964,1.791239619040981,1.3889294930568844e-05,1.7910430059400175,1.172651273615528,0.6161394409558213,0.0009624098973989102,1974272,0.06586557388338556,0.036892449745004115,26323,0.00018129100000052745,-71.18617676980796,-117.70205981888077,2048,75,75,7.498510607353671e-05,0.00033291700000059876,32.35994578614801,5.283033885711309e-05,27,75.0,0.046712570245131896,-41.46378770637634,32.35994578614801,963.0,1151.8765062398816,1,0,0,23.066666666666663,82.30000000000001,0.0001645940133204951,-23.672058923269333,-23.80830892326933,-23.705808923269327,710,710,682,8.009472796379418e-05,2026918,25.0,25.0,25.0,2102,658090,684414,684414,-34.14281726795443,21760,0.30953192710876465,4.002085,0.014625349,-0.020900825,21014528,1.0459845,0.10329676,1.0,0.0005,41.663795,128.0,142854.0,0.01,3.9752517,4.323324,964.0,21760,21014528,348160,2048.0,2048.0,142854.0,0.0,336232448,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.0775130746679154,5.197350425554317e-06,2.5352537924204086e-05,6.557887234243246e-05,1.1497312421162663e-05,1.491292646051139e-05,9.380021094252824e-07,2.1018172006409906e-06,2.9941697328281445e-06,1.363557355738253e-05,2.72092226311392e-06,8.797887391143291e-06,1.4317940997508113e-05,4.215985013122349e-06,0.007553203581915656,4.270811000017107e-06,0.00705925258438322,0.00010974497798895804,0.028901524297931174,0.001910479262225695,0.031047009569357433,0.0007961573597009381,1.738780563276883e-05
1,1976320,1151.0889221109956,False,965,16419_00000,2025-06-05_10-51-05,1749113465,1.7667121887207031,1745.6423337459564,49426,Tegans-MacBook-Air.local,127.0.0.1,1745.6423337459564,965,1.7909541066005705,1.391957198165345e-05,1.790757002550617,1.172502152129373,0.6159943123762618,0.0009703099684229898,1976320,0.06585880736796572,0.03692611365501705,26350,0.00018129100000052745,-67.69186256485851,-110.07928070481726,2048,75,75,7.495672406266772e-05,0.00033291700000059876,32.36046051335765,5.280777298010676e-05,27,75.0,0.0467329919350699,-36.485278602184906,32.36046051335765,964.0,1151.0889221109956,1,0,0,22.549999999999997,82.4,0.0001645425359370691,-22.541454188286153,-22.58645418828615,-22.563954188286154,710,709,683,8.008837014514603e-05,2029020,25.0,25.0,25.0,2102,658773,685123,685124,-33.64265204281729,21760,0.30953192710876465,4.687978,0.014512856,0.0069343713,21036288,1.0253115,0.020530045,1.0,0.0005,37.07045,128.0,142854.0,0.01,4.689152,3.5477254,965.0,21760,21036288,348160,2048.0,2048.0,142854.0,0.0,336580608,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07751335645487938,5.196476586044363e-06,2.5343102105895266e-05,6.55547656627247e-05,1.1490857173030504e-05,1.4907711683002076e-05,9.366731911888387e-07,2.103739185150627e-06,2.9920324562383838e-06,1.3633284918426634e-05,2.7205306042836367e-06,8.79560849197885e-06,1.4313791268286882e-05,4.213184590453159e-06,0.007552752461046212,4.2707843294830155e-06,0.007058121765454478,0.0001097184249724415,0.028904546371953055,0.001910432872588224,0.03104591911286796,0.0007961765538007517,1.738501665907436e-05
1,1978368,1148.788973700884,False,966,16419_00000,2025-06-05_10-51-07,1749113467,1.7717831134796143,1747.414116859436,49426,Tegans-MacBook-Air.local,127.0.0.1,1747.414116859436,966,1.790725061784565,1.3894536261903393e-05,1.7905280583551098,1.172433625608079,0.6158344688325001,0.000969329368738054,1978368,0.06585578990324163,0.03714210182495549,26378,0.00018129100000052745,-62.23221226446547,-107.25746784201608,2048,75,75,7.501617114512341e-05,0.00033291700000059876,32.335890035521295,5.287054991153249e-05,28,75.0,0.046719598801942305,-33.19855579054813,32.335890035521295,965.0,1148.788973700884,1,0,0,26.03333333333333,82.66666666666667,0.0001646587960239409,-20.926570754821828,-20.55407075482183,-20.751570754821827,710,711,683,8.012335746001111e-05,2031124,25.0,25.0,25.0,2104,659456,685834,685834,-31.160205179336817,21760,0.30953192710876465,3.8539507,0.013494687,-0.035346694,21058048,1.016934,-0.18477988,1.0,0.0005,30.488518,128.0,142854.0,0.01,3.8126118,4.0417914,966.0,21760,21058048,348160,2048.0,2048.0,142854.0,0.0,336928768,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07751220429863727,5.196518900662797e-06,2.5367193503819525e-05,6.562963914779439e-05,1.1491334554170997e-05,1.4916802903893337e-05,9.360333960646632e-07,2.105710835337251e-06,2.9941999003584454e-06,1.3643675202777503e-05,2.7221595108456547e-06,8.800177863841145e-06,1.4316217858523435e-05,4.216290686722749e-06,0.007552280663035958,4.270743611262826e-06,0.007056998095945878,0.00010969291181845617,0.02890740758536471,0.0019103855586172784,0.031043569622851347,0.0007961942399825907,1.738302388428815e-05
1,1980416,1147.142496579631,False,967,16419_00000,2025-06-05_10-51-09,1749113469,1.7744970321655273,1749.1886138916016,49426,Tegans-MacBook-Air.local,127.0.0.1,1749.1886138916016,967,1.7905217907567201,1.3875180898769829e-05,1.7903246961115575,1.1722800981019983,0.6157841703941764,0.0009689573250503032,1980416,0.0658533820885826,0.03690347089250792,26405,0.00018129100000052745,-78.05502518200555,-139.38732175823162,2048,75,75,7.497686524410414e-05,0.00033291700000059876,32.35471720782992,5.2826219324636115e-05,27,75.0,0.04667705680308757,-33.19855579054813,32.35471720782992,966.0,1147.142496579631,1,0,0,35.0,83.0,0.00016460299818186179,-26.041675060668513,-26.040425060668518,-25.972925060668523,710,710,682,8.009796982276068e-05,2033226,25.0,25.0,25.0,2102,660138,686544,686544,-37.02927692592626,21760,0.30953192710876465,4.5635924,0.013906582,-0.15840277,21079808,1.0743698,0.21612573,1.0,0.0005,38.746807,128.0,142854.0,0.01,4.398751,4.5583444,967.0,21760,21079808,348160,2048.0,2048.0,142854.0,0.0,337276928,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07750966909577453,5.192103999585119e-06,2.53619629269875e-05,6.562405077470538e-05,1.148364330115986e-05,1.49076696901499e-05,9.349550354742818e-07,2.1055188206811675e-06,2.995549261296709e-06,1.3633720955916782e-05,2.721616368964001e-06,8.796430796726325e-06,1.4315648718743816e-05,4.2162559983167594e-06,0.007551813979939804,4.270685028975198e-06,0.007055865941750902,0.00010966685788504708,0.02891009862827094,0.0019103378935384724,0.031040014472423792,0.0007962087964853919,1.738075746331395e-05
1,1982464,1161.066569061665,False,968,16419_00000,2025-06-05_10-51-10,1749113470,1.751662254333496,1750.940276145935,49426,Tegans-MacBook-Air.local,127.0.0.1,1750.940276145935,968,1.7900955595191537,1.3864339089956e-05,1.7898986079004424,1.1721147675409787,0.6155246932702351,0.0009681290018005913,1982464,0.06584966736995194,0.036926800712542444,26432,0.00018129100000052745,-73.19110134233686,-139.38732175823162,2048,75,75,7.498542001073972e-05,0.00033291700000059876,32.35825798922545,5.278802291192656e-05,27,75.0,0.046629823674968665,-36.893338830123625,32.35825798922545,967.0,1161.066569061665,1,0,0,24.03333333333333,83.0,0.00016453374757440854,-24.46495044744562,-24.35495044744562,-24.37120044744562,710,709,683,8.009777935423107e-05,2035328,25.0,25.0,25.0,2102,660821,687253,687254,-37.05239064342528,21760,0.30953192710876465,4.5510364,0.014448617,0.08505836,21101568,1.0640384,0.22245896,1.0086207,0.0005,38.970383,128.0,142854.0,0.01,4.6299267,3.7426775,968.0,21760,21101568,348160,2048.0,2048.0,142854.0,0.0,337625088,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.07750578993073917,5.192391435638081e-06,2.5352321442552362e-05,6.557076421419758e-05,1.1481900591399547e-05,1.4910190438488104e-05,9.337796603876086e-07,2.10392631674201e-06,2.9933231726682133e-06,1.3633015122146744e-05,2.7247072054433473e-06,8.794123730181832e-06,1.4323897035232314e-05,4.218931208856962e-06,0.007551344898239267,4.270608943973303e-06,0.007054742201630214,0.0001096407224391319,0.028912679292860514,0.0019102990973053865,0.031035212901442507,0.0007962207132341502,1.7378352268373636e-05
