num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/weights_seq_no,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_episodes,env_runners/episode_return_mean,env_runners/connector_pipeline_timer,env_runners/env_step_timer,env_runners/episode_return_max,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/time_between_sampling,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_1,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_module_steps_sampled/shared_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_returns_mean/shared_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_0,learners/shared_policy/vf_explained_var,learners/shared_policy/weights_seq_no,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/policy_loss,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/num_module_steps_trained,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/mean_kl_loss,learners/shared_policy/total_loss,learners/shared_policy/curr_kl_coeff,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/vf_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,790528,1193.2480103286223,False,386,2301b_00000,2025-06-02_17-46-44,1748879204,1.7054901123046875,689.6244766712189,34831,Tegans-MacBook-Air.local,127.0.0.1,689.6244766712189,386,1.7820409753612083,1.3320265000877781e-05,1.7818396256487794,1.1798445560598587,0.5997393508883927,0.0009714689609221195,10540,-121.33070495835616,0.00011158299999980414,385.0,75,75.0,27,-76.29547256859392,0.0002639579999996755,7.532494250782862e-05,-46.888175101185396,5.158934138752806e-05,32.34960190156504,0.03647250691500915,790528,0.04508942353476939,2048,32.34960190156504,0.06574276539896474,75,1193.2480103286223,1,0,0,20.45,81.95,25.0,25.0,25.0,811608,2102,7.957907407283793e-05,-36.55089552743796,0.00016518021095037806,709,710,683,274049,274050,263509,-25.42807418953131,-25.375574189531307,-25.491824189531307,0.036614656,386.0,0.01,0.06550772,51.350964,142854.0,1.1767699,0.0005,3.3360178,21760,128.0,0.017592747,5.119214,4.1359031243948966e-26,1.0,5.0654736,8414464,134631424,142854.0,21760,2048.0,0.0,8414464,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09403282408113792,4.146200845169107e-06,2.6803846482097643e-06,3.0168325905723367e-06,1.4526872384908962e-05,8.72933373304161e-06,1.3441606598502325e-05,1.4904166200508866e-05,1.1481776892491088e-05,2.518080535117892e-05,2.13513176687447e-06,5.323935984453209e-06,6.606829070088032e-05,9.405065522352584e-07,0.02906634992762335,0.022561865063904927,1.8695076471438394e-05,0.0019101093214090323,4.6723203074270615e-06,0.0008188069039997313,0.03106775081277576,0.00019548503940168424,0.008255189260748525
1,792576,1180.6373462141426,False,387,2301b_00000,2025-06-02_17-46-46,1748879206,1.7238640785217285,691.3483407497406,34831,Tegans-MacBook-Air.local,127.0.0.1,691.3483407497406,387,1.781420953937596,1.3321652350885035e-05,1.7812198102322911,1.1794581921692595,0.5995078890495081,0.0009703763513123391,10567,-122.85509713634025,0.00011158299999980414,386.0,75,75.0,27,-71.55629618893263,0.0002639579999996755,7.52090970943848e-05,-33.69987812434404,5.1463845702104394e-05,32.371577519520194,0.03644207515252049,792576,0.04497262478093096,2048,32.371577519520194,0.06569869116752299,75,1180.6373462141426,1,0,0,17.6,82.05,25.0,25.0,25.0,813710,2102,7.948768904278402e-05,-35.66847933297047,0.00016487581776865564,710,709,683,274759,274759,264192,-23.887515396310874,-23.991265396310883,-23.67751539631088,0.33604175,387.0,0.01,-0.027570255,22.853577,142854.0,1.1906271,0.0005,4.2917137,21760,128.0,0.014665046,3.9927063,4.1359031243948966e-26,1.0,4.032183,8436224,134979584,142854.0,21760,2048.0,0.0,8436224,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09388306447002442,4.139372600346935e-06,2.678937832753619e-06,3.0145188213527326e-06,1.4519052666113887e-05,8.713724156889452e-06,1.3415235325173484e-05,1.4875965426199492e-05,1.1467158713648002e-05,2.5141059518394874e-05,2.1310995708972075e-06,5.3210267887581366e-06,6.590348543771919e-05,9.387983488960559e-07,0.02906311284194566,0.022437992403045653,1.8695569195681744e-05,0.0019100910235533947,4.672188369937971e-06,0.0008186843917476677,0.031051061923447552,0.0001947995681996123,0.008250154935482956
1,794624,1187.1420569614504,False,388,2301b_00000,2025-06-02_17-46-48,1748879208,1.714264154434204,693.0626049041748,34831,Tegans-MacBook-Air.local,127.0.0.1,693.0626049041748,388,1.7807119877382196,1.3305525827152184e-05,1.780511112959968,1.1791635564975667,0.599095698069013,0.0009695188377994763,10594,-176.27507109034988,0.00011158299999980414,387.0,75,75.0,27,-70.9632703332428,0.0002639579999996755,7.517041808134163e-05,-38.78743151093058,5.1448178282807516e-05,32.35536154206264,0.03664017815000022,794624,0.04485968866596587,2048,32.35536154206264,0.06565327866448334,75,1187.1420569614504,1,0,0,20.73333333333333,82.03333333333333,25.0,25.0,25.0,815812,2102,7.943927595514455e-05,-33.59360262625235,0.00016481285263485562,710,710,682,275469,275469,264874,-23.55442344441427,-23.75817344441427,-23.65067344441427,0.10536045,388.0,0.01,0.04592878,82.20436,142854.0,1.2007574,0.0005,3.4592078,21760,128.0,0.015197085,5.415606,4.1359031243948966e-26,1.016129,5.3816853,8457984,135327744,142854.0,21760,2048.0,0.0,8457984,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09373321941452507,4.136990745227965e-06,2.6775888404032776e-06,3.015658448068371e-06,1.4506835327620064e-05,8.707873266833066e-06,1.3402506318269083e-05,1.4871451213894052e-05,1.146430544487945e-05,2.5131187215162752e-05,2.130710133842531e-06,5.317888354087415e-06,6.587390632952907e-05,9.385106031602951e-07,0.029059891500488773,0.022315027358897177,1.8695765857783756e-05,0.0019100687640227299,4.672033439170352e-06,0.0008185603823502423,0.031033372474324635,0.00019411748291763822,0.008245116477796622
1,796672,1186.4111605489045,False,389,2301b_00000,2025-06-02_17-46-49,1748879209,1.7156789302825928,694.7782838344574,34831,Tegans-MacBook-Air.local,127.0.0.1,694.7782838344574,389,1.7800257699408382,1.3290390568974026e-05,1.7798251560003684,1.178828543852591,0.5987450452583231,0.0009690265694208065,10622,-116.82267515160993,0.00011158299999980414,388.0,75,75.0,28,-70.05542453440376,0.0002639579999996755,7.507762568889992e-05,-39.580746630495476,5.13470323102757e-05,32.32708092732435,0.036441322632505546,796672,0.04472767625741638,2048,32.32708092732435,0.06560573164588245,75,1186.4111605489045,1,0,0,18.5,82.05,25.0,25.0,25.0,817916,2104,7.934746649298593e-05,-33.82371412759756,0.00016460661437805467,710,711,683,276179,276180,265557,-23.43472484480125,-23.27347484480125,-23.34722484480125,0.22159857,389.0,0.01,0.20619087,74.903336,142854.0,1.2109108,0.0005,4.623783,21888,128.0,0.016597418,5.2208495,4.1359031243948966e-26,1.0,5.0267673,8479872,135677952,142854.0,21888,2048.0,0.0,8479872,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09358330356198871,4.132088037778245e-06,2.675890245833707e-06,3.0143908779260663e-06,1.4485211909030909e-05,8.696747281836054e-06,1.3376281684537719e-05,1.4851427586384823e-05,1.1453613953236241e-05,2.510770859516332e-05,2.130377326054047e-06,5.312903466143274e-06,6.575811553594365e-05,9.376107773741138e-07,0.029056653078776824,0.022192975403891372,1.8695426529722206e-05,0.0019100434697803253,4.671868488187755e-06,0.0008184442931015996,0.031014712066291823,0.0001934394759844764,0.008240074852970458
1,798720,1106.099696956784,False,390,2301b_00000,2025-06-02_17-46-51,1748879211,1.8407251834869385,696.6190090179443,34831,Tegans-MacBook-Air.local,127.0.0.1,696.6190090179443,390,1.7805894943214298,1.3262906663693426e-05,1.780389064440365,1.1797309538340652,0.5984071210557392,0.0009683804637257193,10649,-111.0415246041574,0.00011158299999980414,389.0,75,75.0,27,-70.54160182991201,0.0002639579999996755,7.507843519584142e-05,-36.606387915363776,5.134335366179384e-05,32.35864340796266,0.036519552284999576,798720,0.044593277690542936,2048,32.35864340796266,0.06555336410383289,75,1106.099696956784,1,0,0,20.633333333333333,82.23333333333333,25.0,25.0,25.0,820018,2102,7.934803414102432e-05,-33.72749031656221,0.00016459372334731026,710,709,683,276889,276889,266240,-23.372617276637328,-23.62636727663733,-23.54261727663733,0.13521898,390.0,0.01,0.04120479,34.990444,142854.0,1.1725836,0.0005,4.2290406,21760,128.0,0.018079381,4.0411158,4.1359031243948966e-26,1.0,4.0116367,8501632,136026112,142854.0,21760,2048.0,0.0,8501632,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09343330112956161,4.134923870426268e-06,2.6779554117640125e-06,3.0143560023848195e-06,1.4489515439901377e-05,8.697038463783824e-06,1.3371707650434363e-05,1.4847009410250074e-05,1.145265235372846e-05,2.510757462793009e-05,2.1298232246378394e-06,5.313335400480068e-06,6.57536363524578e-05,9.36637622633091e-07,0.029053364948849057,0.02207181105604979,1.86946619116339e-05,0.0019100153037463685,4.671664632876978e-06,0.0008183347404996942,0.030995112429172238,0.00019277201744169012,0.00823503519059304
1,800768,1169.2875049015934,False,391,2301b_00000,2025-06-02_17-46-53,1748879213,1.719878911972046,698.3388879299164,34831,Tegans-MacBook-Air.local,127.0.0.1,698.3388879299164,391,1.7799451772882156,1.3235277597359826e-05,1.7797449308759612,1.179467550125725,0.5980269573451819,0.0009690870690885893,10676,-133.35695079658322,0.00011158299999980414,390.0,75,75.0,27,-69.52399382032736,0.0002639579999996755,7.512556449053476e-05,-38.5542399004139,5.137137113297472e-05,32.35768139170942,0.036914317897491174,800768,0.044655703641201305,2048,32.35768139170942,0.06552044871301278,75,1169.2875049015934,1,0,0,23.4,82.35,25.0,25.0,25.0,822120,2102,7.943210901784484e-05,-35.85854879371259,0.00016470185541573912,710,710,682,277599,277599,266922,-23.239664606775776,-23.058414606775777,-23.225914606775778,0.083429635,391.0,0.01,0.00046838404,44.833317,142854.0,1.1838982,0.0005,4.187735,21760,128.0,0.014998588,4.2912245,4.1359031243948966e-26,1.0,4.3025947,8523392,136374272,142854.0,21760,2048.0,0.0,8523392,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09328325878202685,4.138703721730994e-06,2.67808008550493e-06,3.0150768102358242e-06,1.4503600131791965e-05,8.700796358310612e-06,1.3382124871524584e-05,1.48533198785476e-05,1.1456285283220124e-05,2.5120496152287132e-05,2.129087063253312e-06,5.312676447482074e-06,6.581097051598704e-05,9.36376433300609e-07,0.029050046303711975,0.021951536347624655,1.8694126443254105e-05,0.0019099833508861145,4.671426867820741e-06,0.0008182241887205182,0.030974596017788417,0.00019211113072215282,0.008230012080577881
1,802816,1005.9322620293707,False,392,2301b_00000,2025-06-02_17-46-55,1748879215,2.025186061859131,700.3640739917755,34831,Tegans-MacBook-Air.local,127.0.0.1,700.3640739917755,392,1.7823548301053334,1.3256674821140155e-05,1.7821533982372013,1.179293535454468,0.6006026586117302,0.0009723053583978663,10704,-154.85217405804735,0.00011158299999980414,391.0,75,75.0,28,-76.8247230606782,0.0002639579999996755,7.520489618348249e-05,-37.130482435031,5.144401668625591e-05,32.33418271777256,0.03684870645749328,802816,0.044657727982602854,2048,32.33418271777256,0.06549234049935215,75,1005.9322620293707,1,0,0,26.599999999999998,82.33333333333333,25.0,25.0,25.0,824224,2104,7.953770326808989e-05,-38.50278230172928,0.00016485300365085099,710,711,683,278309,278310,267605,-25.549491020226068,-25.62699102022607,-25.64824102022607,0.08144599,392.0,0.01,0.007827322,58.514328,142854.0,1.1811272,0.0005,3.2071564,21888,128.0,0.014371752,5.232814,4.1359031243948966e-26,1.0,5.236797,8545280,136724480,142854.0,21888,2048.0,0.0,8545280,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09313333502632984,4.147657645948923e-06,2.6806289313525993e-06,3.018351669303089e-06,1.451984137144385e-05,8.717357800410446e-06,1.341387745970827e-05,1.4865625295651526e-05,1.146372365516484e-05,2.5149612970025726e-05,2.129560151096068e-06,5.315387598616989e-06,6.589312293947891e-05,9.364644929062357e-07,0.029046731540782748,0.021832169860562425,1.8695507218055425e-05,0.001909952648052689,4.671334991603999e-06,0.0008181198978028809,0.030953216656689358,0.00019145849283526328,0.008225035525043965
1,804864,1163.9505529093765,False,393,2301b_00000,2025-06-02_17-46-57,1748879217,1.7458062171936035,702.1098802089691,34831,Tegans-MacBook-Air.local,127.0.0.1,702.1098802089691,393,1.78195212597428,1.3282028072921127e-05,1.7817508117548297,1.1791123350999235,0.6003827182756131,0.0009713373048139524,10731,-191.1342269601898,0.00011158299999980414,392.0,75,75.0,27,-82.97067989224777,0.0002639579999996755,7.530257097962647e-05,-35.00605787079744,5.151353308374936e-05,32.35940372048108,0.037060264085016004,804864,0.04503112404243864,2048,32.35940372048108,0.06548644786684366,75,1163.9505529093765,1,0,0,30.433333333333337,83.13333333333334,25.0,25.0,25.0,826326,2102,7.960688934164047e-05,-41.499757479185135,0.000165021354868532,710,709,683,279019,279019,268288,-27.745226630749265,-27.643976630749265,-27.581476630749265,-0.042363524,393.0,0.01,0.068039104,104.662224,142854.0,1.2070994,0.0005,4.486029,21760,128.0,0.01497003,5.9520817,4.1359031243948966e-26,1.0,5.8961134,8567040,137072640,142854.0,21760,2048.0,0.0,8567040,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09298383746156857,4.1526905108896766e-06,2.6820387963549365e-06,3.019366040728973e-06,1.4536844121967728e-05,8.73024150580257e-06,1.3441698346659945e-05,1.4888372027383464e-05,1.1471549071184336e-05,2.517158267835819e-05,2.1303046580765895e-06,5.3191000922637105e-06,6.598276744400615e-05,9.369133220413935e-07,0.02904353276018173,0.021713864420406678,1.8696753464710523e-05,0.001909926515040836,4.671198710230148e-06,0.0008180167868847197,0.03093103708571051,0.00019081012989304743,0.008220096416112665
1,806912,1172.8645364459462,False,394,2301b_00000,2025-06-02_17-46-58,1748879218,1.734320878982544,703.8442010879517,34831,Tegans-MacBook-Air.local,127.0.0.1,703.8442010879517,394,1.7814390917945373,1.326170779276053e-05,1.7812380598872821,1.1789360496689243,0.6000467419328569,0.0009705131017669246,10758,-128.6612184883646,0.00011158299999980414,393.0,75,75.0,27,-68.58335568293752,0.0002639579999996755,7.54012579900314e-05,-48.093681672301656,5.1601018619016826e-05,32.371606606573856,0.03707811696249564,806912,0.04527718244266559,2048,32.371606606573856,0.06549082083232458,75,1172.8645364459462,1,0,0,21.0,82.75,25.0,25.0,25.0,828428,2102,7.970525101831525e-05,-33.272890206111,0.00016527842667750432,710,710,682,279729,279729,268970,-22.86861856097918,-22.80611856097918,-22.90861856097918,-0.07743263,394.0,0.01,0.16010766,62.994965,142854.0,1.1301367,0.0005,3.7296987,21760,128.0,0.018411113,5.689956,4.1359031243948966e-26,1.0,5.5411506,8588800,137420800,142854.0,21760,2048.0,0.0,8588800,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.0928343461811999,4.157482327189661e-06,2.6878504111857127e-06,3.020555655256017e-06,1.4556888867313013e-05,8.752419203203094e-06,1.3470701091311331e-05,1.4918854672279516e-05,1.1486510958900619e-05,2.520741214276507e-05,2.1346310684680487e-06,5.323993808427637e-06,6.611514239105199e-05,9.375225674840057e-07,0.02904032317783865,0.021596411551267982,1.8697492735702945e-05,0.0019098976302244148,4.671027220981757e-06,0.0008179175678951374,0.030908000588685564,0.0001901645383603982,0.008215177127507486
1,808960,1169.7800905447587,False,395,2301b_00000,2025-06-02_17-47-00,1748879220,1.7394700050354004,705.5836710929871,34831,Tegans-MacBook-Air.local,127.0.0.1,705.5836710929871,395,1.7809811896265924,1.3236180714634172e-05,1.7807804717884095,1.178631729172235,0.5998945715935274,0.0009691958907489326,10786,-113.43013055593288,0.00011158299999980414,394.0,75,75.0,28,-60.732301191190764,0.0002639579999996755,7.533441699904109e-05,-25.449246167835362,5.15365436656672e-05,32.34700844471708,0.03664072525998705,808960,0.04540874340757818,2048,32.34700844471708,0.06549239972447672,75,1169.7800905447587,1,0,0,18.566666666666666,82.53333333333335,25.0,25.0,25.0,830532,2104,7.963515099207974e-05,-30.512912340510102,0.00016509207615047737,710,711,683,280439,280440,269653,-20.376600397063584,-20.029100397063583,-20.326600397063586,0.23414558,395.0,0.01,-0.04768069,23.287203,142854.0,1.1641904,0.0005,4.2044325,21888,128.0,0.013232932,3.9951406,4.1359031243948966e-26,1.0,4.054463,8610688,137771008,142854.0,21888,2048.0,0.0,8610688,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09268487992189244,4.153187511622682e-06,2.686700494052944e-06,3.0193769075772856e-06,1.4548916458741517e-05,8.743996519187736e-06,1.3452824619148486e-05,1.490492270811351e-05,1.1479240940783292e-05,2.518452559200085e-05,2.1323072857580788e-06,5.319537117095368e-06,6.601392740196967e-05,9.367704307420184e-07,0.029037096775566415,0.021479829857170025,1.869767254592286e-05,0.0019098658554528192,4.670804541639163e-06,0.000817817644106656,0.030884133484492544,0.0001895218859454042,0.008210261810832805
1,811008,1166.4713257218018,False,396,2301b_00000,2025-06-02_17-47-02,1748879222,1.744553804397583,707.3282248973846,34831,Tegans-MacBook-Air.local,127.0.0.1,707.3282248973846,396,1.7805786214803265,1.3224648907502223e-05,1.7803781233205254,1.178487820630513,0.5996382992075918,0.0009683256018413044,10813,-142.72579158652644,0.00011158299999980414,395.0,75,75.0,27,-73.12355966363644,0.0002639579999996755,7.54401775288645e-05,-43.292981549725184,5.1612642945855125e-05,32.350822244776985,0.037068700317480247,811008,0.04547913678635807,2048,32.350822244776985,0.06549891295574035,75,1166.4713257218018,1,0,0,23.25,82.5,25.0,25.0,25.0,832634,2102,7.973149775689484e-05,-37.461026817295796,0.0001652887506512372,710,709,683,281149,281149,270336,-24.501186554545484,-24.519936554545485,-24.102436554545484,0.13757652,396.0,0.01,0.17528278,43.84226,142854.0,1.1722049,0.0005,4.3823075,21760,128.0,0.018262701,5.681749,4.1359031243948966e-26,1.0086207,5.5181885,8632448,138119168,142854.0,21760,2048.0,0.0,8632448,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.092535413369853,4.1627532388167915e-06,2.690288290531133e-06,3.0231822997026536e-06,1.4573915354781877e-05,8.754042029649485e-06,1.3478475316720442e-05,1.491778464756463e-05,1.1490830873639921e-05,2.5205819075322046e-05,2.1334028843190393e-06,5.320533496661136e-06,6.612761332133493e-05,9.374261919343502e-07,0.02903385376902184,0.02136410402239889,1.869744991066181e-05,0.0019098307473136334,4.67055671316164e-06,0.0008177158895371498,0.03085942233902451,0.00018888258682486672,0.008205354649378873
1,813056,1096.272152773668,False,397,2301b_00000,2025-06-02_17-47-04,1748879224,1.8570151329040527,709.1852400302887,34831,Tegans-MacBook-Air.local,127.0.0.1,709.1852400302887,397,1.781305969435523,1.3195732418201561e-05,1.7811056983373195,1.1795492353342076,0.5993051757955158,0.0009679056758234131,10840,-155.65497982258339,0.00011158299999980414,396.0,75,75.0,27,-67.87162734033572,0.0002639579999996755,7.54342787283695e-05,-35.70809015982511,5.161033112431087e-05,32.367133671685366,0.03678873264247727,813056,0.04550238075723695,2048,32.367133671685366,0.06550744299757692,75,1096.272152773668,1,0,0,20.3,82.3,25.0,25.0,25.0,834736,2102,7.970370278350853e-05,-35.98642536105644,0.00016528649849746393,710,710,682,281859,281859,271018,-22.60512578011192,-22.722625780111922,-22.54387578011192,0.0015774965,397.0,0.01,0.12563846,37.20606,142854.0,1.1876899,0.0005,3.045641,21760,128.0,0.016832493,4.1106396,4.1359031243948966e-26,1.0083333,3.996878,8654208,138467328,142854.0,21760,2048.0,0.0,8654208,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09238603950666217,4.162519953705458e-06,2.6891942638747157e-06,3.022104496534639e-06,1.4567448274044446e-05,8.754478515678998e-06,1.3471740825124104e-05,1.491934454558035e-05,1.1489966244741268e-05,2.519555672218953e-05,2.134442098693774e-06,5.319341067319062e-06,6.61494053597159e-05,9.369788461314649e-07,0.029030599179530603,0.02124922390883747,1.869691196085316e-05,0.0019097939547516873,4.670246760798493e-06,0.0008176233548946265,0.030833941594817383,0.0001882471380981493,0.008200464084172939
1,815104,1114.288801975644,False,398,2301b_00000,2025-06-02_17-47-06,1748879226,1.8269357681274414,711.0121757984161,34831,Tegans-MacBook-Air.local,127.0.0.1,711.0121757984161,398,1.7817230030711686,1.3179195094403439e-05,1.7815229438539455,1.1795760692308654,0.5996955552875607,0.0009675332890655209,10868,-137.42254511216527,0.00011158299999980414,397.0,75,75.0,28,-66.56783378128735,0.0002639579999996755,7.566950694253688e-05,-31.991907009283388,5.1813254513439987e-05,32.353066864413734,0.03758868722250895,815104,0.045637279349316426,2048,32.353066864413734,0.06552957995216566,75,1114.288801975644,1,0,0,22.3,82.33333333333333,25.0,25.0,25.0,836840,2104,7.9906986760256e-05,-35.04173808880013,0.0001657855601511195,710,711,683,282569,282570,271701,-22.15594459376246,-22.20969459376246,-22.20219459376246,0.07057881,398.0,0.01,-0.1306952,40.47266,142854.0,1.1579261,0.0005,3.5259757,21888,128.0,0.012825647,4.7144694,4.1359031243948966e-26,1.0,4.8567443,8676096,138817536,142854.0,21888,2048.0,0.0,8676096,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.09223685430439818,4.177376271268191e-06,2.695405426933584e-06,3.030333680304337e-06,1.460557864156725e-05,8.789978710426769e-06,1.3528603938016733e-05,1.4972923752831857e-05,1.1524270714822287e-05,2.524694922028194e-05,2.1426979767019355e-06,5.331291959913575e-06,6.641918048811526e-05,9.381668141966873e-07,0.02902739035485229,0.021135242774645048,1.869610672505377e-05,0.0019097570190662484,4.669946751811878e-06,0.0008175422202560031,0.0308076839190605,0.00018761514338728251,0.008195577599006193
