num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_step_timer,env_runners/sample,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/weights_seq_no,env_runners/time_between_sampling,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_returns_mean/shared_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_0,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_0,learners/shared_policy/policy_loss,learners/shared_policy/weights_seq_no,learners/shared_policy/num_trainable_parameters,learners/shared_policy/vf_loss,learners/shared_policy/vf_explained_var,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/entropy,learners/shared_policy/mean_kl_loss,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_kl_coeff,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/num_module_steps_trained,learners/shared_policy/total_loss,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/vf_loss_unclipped,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch
1,1908736,1147.896431894053,False,932,5a2d7_00000,2025-06-04_17-19-52,1749050392,1.773367166519165,1695.9371688365936,46435,Tegans-MacBook-Air.local,127.0.0.1,1695.9371688365936,932,1.8046210186143625,1.2163389025999235e-05,1.804430710756164,1.1803776910040875,0.6218165323597179,0.0009642607699525363,7.555463648392336e-05,0.06618286206313037,32.37233903394586,5.258072825263985e-05,0.0004924169999993566,32.37233903394586,0.03716029821752443,75,75,1908736,-25.92964732610217,-113.26597562751508,27,25449,931.0,0.04666828107650845,0.00032916700000029664,2048,75.0,-64.8328528338761,1147.896431894053,1,0,0,25.233333333333334,81.8,0.00016565724401832686,-33.31636360215156,8.096612853007582e-05,-21.533450944625383,-21.619700944625382,-21.679700944625385,2102,661694,661695,636245,1959634,710,709,683,25.0,25.0,25.0,-0.06459175,932.0,142854.0,4.1692944,0.051274776,0.0005,1.0709028,0.013794134,1.0,0.2938135266304016,0.01,4.8561473,20316800,21760,4.098047,128.0,32.954857,142854.0,325068800,0.0,2048.0,20316800,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07806464936183656,2.1028236274869265e-06,2.509996652977911e-05,9.56213128862109e-07,5.158818728914854e-06,1.1596863339374893e-05,1.4903362274271115e-05,6.67096517191951e-05,1.4649364727466727e-05,2.734868021004427e-06,9.00638540128816e-06,3.0904795732322626e-06,1.3626646769005334e-05,4.35569729310312e-06,0.0008207353355801014,0.0019379278180115778,0.03110481355581625,4.579034181480579e-06,0.007222789692044553,0.00010799617519254049,0.00750249919392982,1.7055547773573603e-05,0.029233018679751276
1,1910784,1151.739958496569,False,933,5a2d7_00000,2025-06-04_17-19-54,1749050394,1.7672979831695557,1697.7044668197632,46435,Tegans-MacBook-Air.local,127.0.0.1,1697.7044668197632,933,1.8042096750882195,1.2151755136598387e-05,1.8040194507286031,1.1802465128440456,0.6215372761961226,0.0009636294122522865,7.553148337214273e-05,0.06618303458969317,32.354451676925066,5.254505105852445e-05,0.0004924169999993566,32.354451676925066,0.03714935863496691,75,75,1910784,-36.502783595712074,-123.50646787362541,28,25477,932.0,0.04663030051509973,0.00032916700000029664,2048,75.0,-74.17069958752829,1151.739958496569,1,0,0,20.4,81.85,0.00016559497786639555,-35.03875271614398,8.091614890063048e-05,-24.7560665291761,-24.7648165291761,-24.6498165291761,2104,662405,662405,636928,1961738,710,711,683,25.0,25.0,25.0,-0.047959074,933.0,142854.0,5.8492966,0.016658604,0.0005,1.0024661,0.01625715,1.0,0.2938135266304016,0.01,3.987437,20338560,21760,5.796089,128.0,62.042316,142854.0,325416960,0.0,2048.0,20338560,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.0780514579772868,2.1023355843773677e-06,2.5094203689755693e-05,9.528696689649682e-07,5.156517514330797e-06,1.1591448158875592e-05,1.4894240315565673e-05,6.670056689219376e-05,1.463614442399225e-05,2.732488443743765e-06,9.001462821128756e-06,3.0901516815523947e-06,1.362102509530717e-05,4.350472352711069e-06,0.0008207638988094714,0.0019378715229397643,0.031084337439347624,4.578558353999189e-06,0.007221305656886237,0.00010800039243436504,0.007502184493343054,1.7056037610772692e-05,0.029242139889430998
1,1912832,1058.0102691056081,False,934,5a2d7_00000,2025-06-04_17-19-56,1749050396,1.9246582984924316,1699.6291251182556,46435,Tegans-MacBook-Air.local,127.0.0.1,1699.6291251182556,934,1.805376821257336,1.2139397583606202e-05,1.8051867033013174,1.1800058748056046,0.6229467421841618,0.0009633539581313547,7.547095275602825e-05,0.06617843915334115,32.35496368767196,5.247368451202202e-05,0.0004924169999993566,32.35496368767196,0.03698879941249572,75,75,1912832,-37.94478360078901,-147.5470955469088,27,25504,933.0,0.04656761634090987,0.00032916700000029664,2048,75.0,-73.24256649982935,1058.0102691056081,1,0,0,20.133333333333333,81.83333333333333,0.00016543653543533572,-34.33158000246872,8.085405754903598e-05,-24.59668883327644,-24.35668883327644,-24.28918883327644,2102,663115,663115,637610,1963840,710,710,682,25.0,25.0,25.0,0.031146618,934.0,142854.0,5.3779745,0.07622987,0.0005,1.0701215,0.014212205,1.0,0.2938135266304016,0.01,3.2365875,20360320,21760,5.402596,128.0,47.912155,142854.0,325765120,0.0,2048.0,20360320,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07805380051389184,2.1005231435420158e-06,2.5074240866394224e-05,9.49274451378053e-07,5.152834403985743e-06,1.1579628426706718e-05,1.4879975476713785e-05,6.66318198366567e-05,1.4622998182659225e-05,2.7320744220602078e-06,8.994684649672722e-06,3.087597143366376e-06,1.3605279514397694e-05,4.344340020731238e-06,0.0008207901047407049,0.001937813240087587,0.031079648738852782,4.578050839630821e-06,0.007219816931761867,0.00010800389651382131,0.007501882724348637,1.7056245396458546e-05,0.02925100490224914
1,1914880,1150.2813630338521,False,935,5a2d7_00000,2025-06-04_17-19-58,1749050398,1.7695238590240479,1701.3986489772797,46435,Tegans-MacBook-Air.local,127.0.0.1,1701.3986489772797,935,1.8049797101247618,1.2123423607042412e-05,1.8047898183483047,1.179855979387549,0.6227004814223208,0.0009627475085500589,7.544971346994288e-05,0.06616738196111493,32.36845518003858,5.24791628056566e-05,0.0004924169999993566,32.36845518003858,0.037175529922500346,75,75,1914880,-34.25894811341185,-114.12689111153009,27,25531,934.0,0.04671614848046563,0.00032916700000029664,2048,75.0,-65.78134393406255,1150.2813630338521,1,0,0,21.95,81.9,0.00016546021237990544,-32.80497414920401,8.084921861219669e-05,-21.92961464468752,-21.955864644687516,-21.895864644687517,2102,663824,663825,638293,1965942,710,709,683,25.0,25.0,25.0,-0.083949454,935.0,142854.0,4.4071426,0.1943708,0.0005,1.0181066,0.014556741,1.0,0.2938135266304016,0.01,3.183155,20382080,21760,4.317289,128.0,28.536148,142854.0,326113280,0.0,2048.0,20382080,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07805477632896705,2.100121346758155e-06,2.5068906650128527e-05,9.472891776058386e-07,5.150897867277346e-06,1.1582655616267022e-05,1.487894902517612e-05,6.665605288686114e-05,1.462461487105492e-05,2.732422624734308e-06,8.993056774612672e-06,3.0887533947852488e-06,1.3601789053405962e-05,4.3451597871416335e-06,0.0008208182851634382,0.0019377556857401543,0.031073802191123902,4.577508119717643e-06,0.007218328292174312,0.00010800646387246471,0.007501564072284767,1.705643512267351e-05,0.029259675084221965
1,1916928,1149.5419557743287,False,936,5a2d7_00000,2025-06-04_17-19-59,1749050399,1.7702217102050781,1703.1688706874847,46435,Tegans-MacBook-Air.local,127.0.0.1,1703.1688706874847,936,1.8045945892735153,1.211885937177905e-05,1.8044047389148217,1.1796337208436731,0.6225371966080995,0.0009627887834658687,7.537438178076043e-05,0.06615344345283647,32.348110556648145,5.2394972638258766e-05,0.0004924169999993566,32.348110556648145,0.03685945556248896,75,75,1916928,-40.173015702007646,-145.41456236260302,28,25559,935.0,0.04678894605384085,0.00032916700000029664,2048,75.0,-69.11906149656753,1149.5419557743287,1,0,0,20.03333333333333,82.0,0.0001652808665431304,-37.0422345997261,8.077024428111567e-05,-22.990103832189174,-23.055103832189175,-23.073853832189176,2104,664535,664535,638976,1968046,710,711,683,25.0,25.0,25.0,0.0080651445,936.0,142854.0,4.7233543,-0.33718932,0.0005,1.0397493,0.014368753,1.0,0.2938135266304016,0.01,3.4051762,20403968,21888,4.7252445,128.0,77.181465,142854.0,326463488,0.0,2048.0,20403968,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07805438450178939,2.099359518522368e-06,2.5048533609269765e-05,9.448306810976938e-07,5.146594034513314e-06,1.1570212595066423e-05,1.4859396431609265e-05,6.657621126093157e-05,1.461255897276154e-05,2.7275471178841943e-06,8.981432276066299e-06,3.085132817418492e-06,1.358144742509792e-05,4.33958419999081e-06,0.0008208458770672366,0.0019376973553556498,0.03106679822197573,4.576914249139434e-06,0.00721686611868534,0.00010800751699428444,0.007501244100889739,1.7056227929836843e-05,0.0292681150453651
1,1918976,1074.5912172106644,False,937,5a2d7_00000,2025-06-04_17-20-01,1749050401,1.8929290771484375,1705.0617997646332,46435,Tegans-MacBook-Air.local,127.0.0.1,1705.0617997646332,937,1.8054400246307807,1.2100590776487192e-05,1.805250334855672,1.1797217390452364,0.6232953188020178,0.0009621467356309057,7.554243525434105e-05,0.06614737829059121,32.34304776474178,5.2569272029145064e-05,0.0004924169999993566,32.34304776474178,0.037527167652472146,75,75,1918976,-37.27205197615209,-96.35627672864211,27,25586,936.0,0.04681967799983555,0.00032916700000029664,2048,75.0,-65.89181630846247,1074.5912172106644,1,0,0,26.7,82.69999999999999,0.00016573133918354802,-33.17850581893413,8.094844737725648e-05,-22.000188769487476,-21.962688769487478,-21.928938769487477,2102,665245,665245,639658,1970148,710,710,682,25.0,25.0,25.0,-0.09078017,937.0,142854.0,4.2946234,0.15622514,0.0005,1.0612702,0.01722341,1.0,0.2938135266304016,0.01,5.1416407,20425856,21888,4.198292,128.0,23.108387,142854.0,326813696,0.0,2048.0,20425856,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07805327172102239,2.1022379153160004e-06,2.51056211890014e-05,9.443527170309845e-07,5.158479355511252e-06,1.1599399223279223e-05,1.4891094125482794e-05,6.679258234847135e-05,1.4645371317284872e-05,2.734507215053975e-06,9.003358433009608e-06,3.0901178685491385e-06,1.3617403196221761e-05,4.34818369332233e-06,0.00082087928110444,0.0019376710160102627,0.0310588405811914,4.576453705151899e-06,0.007215466009936931,0.00010800951500728564,0.007501103439215372,1.7056265037344347e-05,0.02927650207307697
1,1921024,887.9267916915769,False,938,5a2d7_00000,2025-06-04_17-20-04,1749050404,2.2950220108032227,1707.3568217754364,46435,Tegans-MacBook-Air.local,127.0.0.1,1707.3568217754364,938,1.8102921668844727,1.2109584869530969e-05,1.8101022531771156,1.1805531891547845,0.6273104156139978,0.0009654223482751811,7.633949700779399e-05,0.06620921130933277,32.37235628484419,5.341356916519373e-05,0.0004924169999993566,32.37235628484419,0.0396365053275099,75,75,1921024,-24.630623962723824,-167.71250672994404,27,25613,937.0,0.04696255215315689,0.00032916700000029664,2048,75.0,-71.66631863034307,887.9267916915769,1,0,0,47.96666666666667,83.16666666666667,0.00016748874609176357,-33.48270907610348,8.162205325795837e-05,-23.877106210114366,-23.973356210114368,-23.815856210114365,2102,665954,665955,640341,1972250,710,709,683,25.0,25.0,25.0,0.04409101,938.0,142854.0,5.185357,0.27996784,0.0005,1.0742257,0.015629059,1.0,0.2938135266304016,0.01,3.7096508,20447616,21760,5.2232976,128.0,61.61324,142854.0,327161856,0.0,2048.0,20447616,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07805117138652055,2.1154599777875457e-06,2.5326084006473345e-05,9.535562301761595e-07,5.18906330705918e-06,1.1680953089412512e-05,1.5018197328761818e-05,6.77285342684022e-05,1.4780709062506527e-05,2.7560113671883837e-06,9.088781723437623e-06,3.1109371116201338e-06,1.3779394676546371e-05,4.402896379978613e-06,0.0008209118490731856,0.00193765329621626,0.03104994259250058,4.575990480611321e-06,0.007214086954251614,0.0001080122473083351,0.007501020416364423,1.7056354079913156e-05,0.029284751365330063
1,1923072,1089.0380799802697,False,939,5a2d7_00000,2025-06-04_17-20-05,1749050405,1.8679358959197998,1709.2247576713562,46435,Tegans-MacBook-Air.local,127.0.0.1,1709.2247576713562,939,1.810830584385627,1.2097239018997897e-05,1.810640697725344,1.1813824176832353,0.6270198322878558,0.0009655764547932804,7.674086442983083e-05,0.06635926472708775,32.357953145191125,5.3842881657296626e-05,0.0004924169999993566,32.357953145191125,0.039163872899994207,75,75,1923072,-31.152160425812255,-103.97522983607556,27,25640,938.0,0.04767692914594692,0.00032916700000029664,2048,75.0,-66.81685913759402,1089.0380799802697,1,0,0,37.199999999999996,83.2,0.00016840405227482025,-33.60256743023237,8.195071989558313e-05,-22.277703045864683,-22.192703045864683,-22.34645304586468,2102,666664,666664,641024,1974352,709,710,683,25.0,25.0,25.0,0.09201029,939.0,142854.0,4.7676373,-0.049364686,0.0005,0.9892931,0.013528131,1.0,0.2938135266304016,0.01,3.6806567,20469376,21760,4.8537292,128.0,36.342014,142854.0,327510016,0.0,2048.0,20469376,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07804799649823665,2.1241604366915126e-06,2.543873656816058e-05,9.621293189699083e-07,5.204167642950454e-06,1.1726363648115012e-05,1.5092596296259581e-05,6.824032428363999e-05,1.4850832097231745e-05,2.766299362478748e-06,9.134893041713835e-06,3.1198819962389775e-06,1.3869759835869282e-05,4.42674631168872e-06,0.000820954181854453,0.0019376391846165225,0.03103998236282544,4.5754830751910874e-06,0.0072128763996790165,0.0001080171573118644,0.007500928947826568,1.705823161512727e-05,0.029292806321530782
1,1925120,1140.1113640517667,False,940,5a2d7_00000,2025-06-04_17-20-07,1749050407,1.7850849628448486,1711.009842634201,46435,Tegans-MacBook-Air.local,127.0.0.1,1711.009842634201,940,1.8105353860417694,1.2089186630619208e-05,1.8103457311580888,1.1812201239264022,0.626888560214978,0.0009645198502461604,7.65556579620051e-05,0.06648124242648869,32.32413261413461,5.3648724395145606e-05,0.0004924169999993566,32.32413261413461,0.03721030477003012,75,75,1925120,-25.325037664033832,-149.1734947597042,28,25668,939.0,0.04816023961019415,0.00032916700000029664,2048,75.0,-65.12198566863864,1140.1113640517667,1,0,0,22.3,83.1,0.00016798681637464986,-34.91494684143451,8.179153253879628e-05,-21.50524522287955,-21.831495222879557,-21.785245222879556,2104,667375,667375,641706,1976456,711,711,682,25.0,25.0,25.0,-0.05779521,940.0,142854.0,4.344685,-0.26731443,0.0005,0.99420875,0.015200524,1.0,0.2938135266304016,0.01,3.5847995,20491264,21888,4.2814136,128.0,48.97127,142854.0,327860224,0.0,2048.0,20491264,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07804353480307978,2.120767084754035e-06,2.5392025040226315e-05,9.588222396298922e-07,5.197493150400989e-06,1.1708337124948966e-05,1.506095033719618e-05,6.80080583538441e-05,1.482588608244473e-05,2.7592695017331974e-06,9.114255506135683e-06,3.1142818136537205e-06,1.3833515577138997e-05,4.415958732520976e-06,0.0008209945850951911,0.0019376254566191686,0.031028907076884556,4.574919918827015e-06,0.007211700972502458,0.00010802048869058758,0.007500847827417835,1.70596992642261e-05,0.029300648099270965
1,1927168,1024.0925313686284,False,941,5a2d7_00000,2025-06-04_17-20-09,1749050409,1.9600200653076172,1712.9698626995087,46435,Tegans-MacBook-Air.local,127.0.0.1,1712.9698626995087,941,1.8119926359313523,1.2082874764485299e-05,1.8118030117565092,1.1810684972671366,0.6284986629428292,0.0009640617317434184,7.640347191419696e-05,0.06656664828369266,32.34955522056264,5.349293094000457e-05,0.0004924169999993566,32.34955522056264,0.03724803246250701,75,75,1927168,-28.049741681481372,-149.1734947597042,27,25695,940.0,0.04850518078805402,0.00032916700000029664,2048,75.0,-76.58580454156116,1024.0925313686284,1,0,0,22.933333333333334,82.96666666666667,0.00016764783673988996,-37.83363396924086,8.168227429299055e-05,-25.53026818052038,-25.50776818052038,-25.54776818052038,2102,668084,668085,642389,1978558,710,709,683,25.0,25.0,25.0,-0.09150344,941.0,142854.0,4.985289,-0.11308992,0.0005,1.0567901,0.0132204,1.0081301,0.2938135266304016,0.01,4.927527,20513024,21760,4.8871017,128.0,52.35372,142854.0,328208384,0.0,2048.0,20513024,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07805441400877622,2.117295086413039e-06,2.5348194266956876e-05,9.545430698730707e-07,5.191476846787618e-06,1.1692958524947353e-05,1.5037202055244601e-05,6.784169644790393e-05,1.480297077164544e-05,2.7607914722671735e-06,9.100886435327375e-06,3.111224728281087e-06,1.380386207669372e-05,4.407003525381535e-06,0.0008210339015529323,0.0019376103851632962,0.031033375298426202,4.574364577277998e-06,0.007210522287029456,0.00010802560582599233,0.007500760199022496,1.7061598437186983e-05,0.02930829543582419
1,1929216,1157.3094645789722,False,942,5a2d7_00000,2025-06-04_17-20-11,1749050411,1.7573587894439697,1714.7272214889526,46435,Tegans-MacBook-Air.local,127.0.0.1,1714.7272214889526,942,1.8114083079020393,1.2076216016801168e-05,1.8112188474789421,1.180841797294465,0.6281424146433997,0.0009635957044259138,7.619979273191861e-05,0.06661408986944119,32.359324189202354,5.328043848907621e-05,0.0004924169999993566,32.359324189202354,0.036954678552509106,75,75,1929216,-28.049741681481372,-99.01608023976375,27,25722,941.0,0.048944058166747406,0.00032916700000029664,2048,75.0,-60.879112311280636,1157.3094645789722,1,0,0,20.866666666666664,82.73333333333333,0.0001671932806860595,-30.220789319033237,8.151200511052951e-05,-20.31928743709355,-20.35428743709355,-20.20553743709355,2102,668794,668794,643072,1980660,709,710,683,25.0,25.0,25.0,0.030137379,942.0,142854.0,4.4283566,0.058254004,0.0005,1.064746,0.01740182,1.0,0.2938135266304016,0.01,4.1132617,20534784,21760,4.45296,128.0,33.006863,142854.0,328556544,0.0,2048.0,20534784,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07806367556437842,2.114035749230417e-06,2.5290760147909804e-05,9.508818227424063e-07,5.1836651668396935e-06,1.1672774453564181e-05,1.5005060728601885e-05,6.758428359398709e-05,1.4766710958862668e-05,2.7561166595929355e-06,9.077429952847039e-06,3.106566416076477e-06,1.3762306297119734e-05,4.395094994125249e-06,0.0008210707489230162,0.0019375941358908773,0.03103644666062932,4.573796150578706e-06,0.007209349742668662,0.00010802996856982273,0.007500662130112309,1.7063161956761864e-05,0.02931573122753643
1,1931264,1150.0475604471108,False,943,5a2d7_00000,2025-06-04_17-20-13,1749050413,1.7690587043762207,1716.4962801933289,46435,Tegans-MacBook-Air.local,127.0.0.1,1716.4962801933289,943,1.8109471139830202,1.2062953856645962e-05,1.8107578556641541,1.1806051097315209,0.6279171442469664,0.0009632847473825539,7.602736455603478e-05,0.06662696157361872,32.34137116816411,5.308391748558571e-05,0.0004924169999993566,32.34137116816411,0.036917967517491664,75,75,1931264,-37.58169721312552,-112.76517011127733,28,25750,942.0,0.04916988041123447,0.00032916700000029664,2048,75.0,-71.9765235075222,1150.0475604471108,1,0,0,19.1,82.75,0.000166773038510426,-34.9687220852406,8.13421819240686e-05,-24.008007835840726,-24.131757835840727,-23.836757835840725,2104,669505,669505,643754,1982764,711,711,682,25.0,25.0,25.0,-0.109615326,943.0,142854.0,4.2954583,-0.4132794,0.0005,1.0838965,0.013311612,1.0,0.2938135266304016,0.01,2.343107,20556672,21888,4.1789155,128.0,42.88843,142854.0,328906752,0.0,2048.0,20556672,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.0780716094558677,2.1097092130261214e-06,2.5234806724821866e-05,9.487851414485164e-07,5.177272914721672e-06,1.1650313294200377e-05,1.4971725422182747e-05,6.73748273580517e-05,1.473166243489662e-05,2.749046290407314e-06,9.053621232070163e-06,3.1008247915011727e-06,1.3724932295849824e-05,4.382510759236519e-06,0.0008211094142555542,0.0019375855713654015,0.031038243899758528,4.573206655940389e-06,0.007208205367766381,0.00010803401649818143,0.007500564146560421,1.7064625546110186e-05,0.029323074748870828
1,1933312,1146.8021550698113,False,944,5a2d7_00000,2025-06-04_17-20-15,1749050415,1.7742211818695068,1718.2705013751984,46435,Tegans-MacBook-Air.local,127.0.0.1,1718.2705013751984,944,1.8105430961831919,1.205607431793442e-05,1.8103539246075127,1.1803945203042048,0.6277243582144957,0.0009624448199090883,7.59064718780328e-05,0.06661819345490283,32.35676999272687,5.293532104069948e-05,0.0004924169999993566,32.35676999272687,0.03704532202003861,75,75,1933312,-38.52588986553907,-124.86201291259933,27,25777,943.0,0.049255324857453715,0.00032916700000029664,2048,75.0,-71.51450041582926,1146.8021550698113,1,0,0,19.666666666666668,82.8,0.0001664984884771369,-36.663169256490576,8.122847483139462e-05,-23.811500138609755,-23.917750138609755,-23.785250138609754,2102,670214,670215,644437,1984866,710,709,683,25.0,25.0,25.0,-0.121724315,944.0,142854.0,4.058706,0.07675111,0.0005,1.0818378,0.013434688,1.0,0.2938135266304016,0.01,3.7008703,20578432,21760,3.9301105,128.0,35.020092,142854.0,329254912,0.0,2048.0,20578432,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.07807804747277078,2.109587372347838e-06,2.5192372132971968e-05,9.461727217936562e-07,5.172192355315562e-06,1.1638626604436565e-05,1.4951998545421464e-05,6.722545602664624e-05,1.4715537654262246e-05,2.7425164962551735e-06,9.037566460519255e-06,3.0972087748586983e-06,1.3696924636525683e-05,4.373325669118044e-06,0.0008211456617065493,0.001937582685416843,0.031038733161939083,4.57300067158834e-06,0.007207074291187884,0.00010803725127111506,0.007500430043966555,1.7066432647475584e-05,0.029330248759955786
