num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime,env_runners/env_step_timer,env_runners/connector_pipeline_timer,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/episode_duration_sec_mean,env_runners/sample,env_runners/episode_return_mean,env_runners/rlmodule_inference_timer,env_runners/time_between_sampling,env_runners/episode_return_min,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_2,env_runners/num_module_steps_sampled/shared_policy,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_0,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled/agent_2,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/module_episode_returns_mean/shared_policy,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/num_module_steps_trained,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/curr_kl_coeff,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/vf_loss,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/weights_seq_no,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/policy_loss,learners/shared_policy/total_loss,learners/shared_policy/vf_explained_var,learners/shared_policy/mean_kl_loss,learners/shared_policy/default_optimizer_learning_rate,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,868352,1174.7025960469173,False,424,9a96f_00000,2025-06-02_15-42-25,1748871745,1.7319271564483643,760.3424153327942,32560,Tegans-MacBook-Air.local,127.0.0.1,760.3424153327942,424,1.7777837842957125,1.224294979206536e-05,1.7775877082799392,1.1503054611710335,0.6250086514952783,0.0009580029329650662,75,2048,0.00017045900000045577,32.348556197538095,423.0,868352,7.573597600926692e-05,0.000344250000000379,75,75.0,0.03585689704748063,0.06402319986145355,-70.75843413950479,4.843862182697252e-05,0.046929511033217325,-106.6774744550159,28,32.348556197538095,11578,-41.482123352506946,1174.7025960469173,1,0,0,19.6,82.16666666666667,289450,301029,301029,7.946920064785131e-05,-23.63406137983493,-23.54781137983493,-23.576561379834928,2104,25.0,25.0,25.0,711,682,711,0.00015614715879182288,891508,-34.75266847033665,0.01,21888,61.105827,2.0679515621974483e-26,9242880,5.072849,142854.0,1.0138645,1.0,128.0,424.0,3.7658067,0.09055741,5.153267,-0.116256356,0.015490393,0.0005,147886080,350208,21888,9242880,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.0876110751421122,8.714487765292767e-06,1.427795093484402e-05,1.299906796293249e-05,2.737542700061515e-06,3.0246344756058933e-06,4.277638778647277e-06,9.26942071549713e-07,1.4766939586387127e-05,5.1591401950785476e-06,1.1558535260183853e-05,2.401503960099917e-05,5.857441817945027e-05,2.1258126915717676e-06,0.030061567552225932,0.0008288544037434878,0.00016975679878754733,0.0019488370992110369,4.578316803812795e-06,1.78178559930041e-05,0.017463452194823446,0.02909503281500339,0.007894798089290589
1,870400,1159.568157114688,False,425,9a96f_00000,2025-06-02_15-42-27,1748871747,1.755155086517334,762.0975704193115,32560,Tegans-MacBook-Air.local,127.0.0.1,762.0975704193115,425,1.777518300622755,1.223844029423807e-05,1.7773223757771397,1.1501487478093237,0.6248996304003261,0.0009580133236351831,75,2048,0.00017045900000045577,32.334643508377056,424.0,870400,7.576706223727745e-05,0.000344250000000379,75,75.0,0.03602404052249824,0.06402520179215818,-77.87521366905638,4.846624042682219e-05,0.04683646111281336,-118.15369100863927,27,32.334643508377056,11605,-29.559555925365558,1159.568157114688,1,0,0,26.5,82.2,290133,301738,301739,7.950813906998545e-05,-26.097571223018793,-25.90507122301879,-25.87257122301879,2102,25.0,25.0,25.0,710,683,709,0.00015621471289343515,893610,-38.385375337971645,0.01,21888,45.4748,2.0679515621974483e-26,9264768,4.352223,142854.0,1.0627201,1.0,128.0,425.0,3.4307158,0.05328748,4.394883,0.25818002,0.014929627,0.0005,148236288,350208,21888,9264768,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08750662259031065,8.71695684487774e-06,1.4285498298878747e-05,1.3011718221590072e-05,2.7383279780804454e-06,3.028311994259867e-06,4.279859618867584e-06,9.264381846973339e-07,1.4778735769548534e-05,5.162073282268755e-06,1.1568496202966279e-05,2.4021047139535496e-05,5.859476158565568e-05,2.1248156560380208e-06,0.030046727356010973,0.0008288237955147344,0.0001692549785106403,0.001948860261274059,4.57743302314539e-06,1.781473299250355e-05,0.017379460519297507,0.02909247055449687,0.007892339332059963
1,872448,1066.838893914913,False,426,9a96f_00000,2025-06-02_15-42-29,1748871749,1.9081640243530273,764.0057344436646,32560,Tegans-MacBook-Air.local,127.0.0.1,764.0057344436646,426,1.778785846786527,1.2223555891308496e-05,1.778590149109368,1.14992784866123,0.6263885711763237,0.0009578477803992917,75,2048,0.00017045900000045577,32.36726130496332,425.0,872448,7.574529777067621e-05,0.000344250000000379,75,75.0,0.03589496588251336,0.06403050650687633,-66.09807638148246,4.843348323215454e-05,0.04675333448670601,-105.86288243974884,27,32.36726130496332,11632,-35.96389755485086,1066.838893914913,1,0,0,31.3,82.23333333333333,290816,302448,302448,7.950248671548074e-05,-22.127275460494133,-21.983525460494135,-21.987275460494132,2102,25.0,25.0,25.0,709,683,710,0.0001561036492050232,895712,-32.12671149805403,0.01,21760,43.50132,2.0679515621974483e-26,9286528,3.8870854,142854.0,1.0846723,1.0,128.0,426.0,3.9208767,-0.024299495,3.8519394,0.030062199,0.01425225,0.0005,148584448,348160,21760,9286528,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08741738042793093,8.711987807772076e-06,1.428697612429916e-05,1.3010292141953597e-05,2.740397383495257e-06,3.028127947762585e-06,4.278499469006101e-06,9.25802071673009e-07,1.4769765006105298e-05,5.157538211757282e-06,1.1568397582736744e-05,2.4007867133599407e-05,5.851218709445556e-05,2.123278971697126e-06,0.03004640577366509,0.0008287909431101835,0.00016875792305939935,0.001948910030585903,4.576550686413384e-06,1.781134486640542e-05,0.017296094886262613,0.029089926406818973,0.007889896699365018
1,874496,1052.8011521181388,False,427,9a96f_00000,2025-06-02_15-42-31,1748871751,1.9324119091033936,765.938146352768,32560,Tegans-MacBook-Air.local,127.0.0.1,765.938146352768,427,1.7802809629086624,1.2425480333068556e-05,1.7800798476182753,1.1517529551746186,0.6260512913045603,0.0009597918025943448,75,2048,0.00017045900000045577,32.36224686712976,426.0,874496,7.607992492853817e-05,0.000344250000000379,75,75.0,0.04055429599997638,0.06413077109337986,-71.4976718404653,6.610059684123767e-05,0.046909445013437585,-183.85349033752294,27,32.36224686712976,11659,-28.674097445127977,1052.8011521181388,1,0,0,27.166666666666668,82.3,291498,303158,303158,7.98697442824983e-05,-23.772140613488435,-23.895890613488437,-23.829640613488436,2102,25.0,25.0,25.0,710,682,710,0.00015698856894918927,897814,-35.22136719055704,0.01,21760,39.961697,2.0679515621974483e-26,9308288,4.109266,142854.0,0.9960492,1.0,128.0,427.0,4.8948083,0.038575847,4.1378813,0.14470065,0.014613811,0.0005,148932608,348160,21760,9308288,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08732756454233975,8.761025012126169e-06,1.4340135875277968e-05,1.3102265027500304e-05,2.750017496783449e-06,3.0389778346887923e-06,4.3061906363569124e-06,9.306274375439428e-07,1.4846283130494572e-05,5.1729753162846845e-06,1.162366315863953e-05,2.412863291537505e-05,5.8969209329682546e-05,2.129859414450377e-06,0.03004490337113052,0.000828755398674165,0.00016826817481932805,0.0019489530768853792,4.575632453113751e-06,1.7809247229534857e-05,0.017213357957336483,0.029087364636739183,0.007887451243690766
1,876544,1164.7113227016084,False,428,9a96f_00000,2025-06-02_15-42-33,1748871753,1.7302358150482178,767.6683821678162,32560,Tegans-MacBook-Air.local,127.0.0.1,767.6683821678162,428,1.7797437728595764,1.2458315529412878e-05,1.7795419333120923,1.1515254060428728,0.6257409900515151,0.0009596755545688699,75,2048,0.00017045900000045577,32.32950143099527,427.0,876544,7.600732409114249e-05,0.000344250000000379,75,75.0,0.03788873477248529,0.06437290910502365,-74.3836704087013,6.379823533438086e-05,0.0469992069890685,-121.85470040059627,28,32.32950143099527,11687,-39.23764448323343,1164.7113227016084,1,0,0,21.25,82.1,292181,303868,303869,7.977283865549364e-05,-24.666640136233756,-24.837890136233753,-24.879140136233755,2104,25.0,25.0,25.0,711,683,710,0.00015680060116653405,899918,-37.56359804799348,0.01,21888,51.61647,2.0679515621974483e-26,9330176,5.0182037,142854.0,1.1146126,1.0,128.0,428.0,3.128271,-0.10536168,4.9016957,-0.06458247,0.017023869,0.0005,149282816,350208,21888,9330176,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08723714576141761,8.749899890834476e-06,1.4316298783241327e-05,1.3079597680618506e-05,2.7430811349388014e-06,3.0348530241116845e-06,4.300100286718662e-06,9.300964165030418e-07,1.4826281052365166e-05,5.167233015436913e-06,1.1607752219711142e-05,2.4105805844151815e-05,5.8872004431460707e-05,2.1263902783271328e-06,0.030042220842769272,0.0008287188777325523,0.00016778062485174516,0.001948992492155806,4.5747083294096705e-06,1.7806764610907028e-05,0.017131258582500246,0.029084764626020315,0.007884987261660066
1,878592,1179.1757731197772,False,429,9a96f_00000,2025-06-02_15-42-34,1748871754,1.7256979942321777,769.3940801620483,32560,Tegans-MacBook-Air.local,127.0.0.1,769.3940801620483,429,1.7791646868009805,1.2452062373286805e-05,1.778963036888972,1.151244109062445,0.6254435322309997,0.0009596708790235836,75,2048,0.00017045900000045577,32.350274015818655,428.0,878592,7.592126082518721e-05,0.000344250000000379,75,75.0,0.035736737342502066,0.06453513819596726,-78.81342003699669,6.143906092327348e-05,0.0470164197885095,-142.95274898259555,27,32.350274015818655,11714,-34.84535150990917,1179.1757731197772,1,0,0,18.233333333333334,82.23333333333333,292864,304578,304578,7.967568814505348e-05,-26.16322334566555,-26.273223345665553,-26.37697334566555,2102,25.0,25.0,25.0,709,683,710,0.00015655699553444175,902020,-39.222873190922805,0.01,21760,76.96499,2.0679515621974483e-26,9351936,6.7994595,142854.0,1.0586067,1.0,128.0,429.0,6.3422136,0.01837971,6.8072534,-0.2010783,0.017288378,0.0005,149630976,348160,21760,9351936,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08714613356215968,8.738456729903496e-06,1.4300287300310734e-05,1.3054843181860056e-05,2.7358150099122946e-06,3.0309508296062203e-06,4.29311093779159e-06,9.286574307023961e-07,1.480495673510911e-05,5.158803476548483e-06,1.1589328877853328e-05,2.4066403145789056e-05,5.8765603557870495e-05,2.122294135783182e-06,0.03003837086213813,0.0008286789366699074,0.0001672954281660302,0.0019490279988131432,4.57384092493204e-06,1.7804834019929075e-05,0.017049781105164995,0.029082142149952146,0.007882503180845615
1,880640,1181.3817294419368,False,430,9a96f_00000,2025-06-02_15-42-36,1748871756,1.7226362228393555,771.1167163848877,32560,Tegans-MacBook-Air.local,127.0.0.1,771.1167163848877,430,1.7785622024329708,1.2470451750258369e-05,1.778360674020082,1.1509720300518207,0.6251138289886897,0.0009595566702329967,75,2048,0.00017045900000045577,32.3557818596555,429.0,880640,7.582109632736685e-05,0.000344250000000379,75,75.0,0.03578117863000159,0.06463384359084613,-69.3326296009896,5.9440074269167605e-05,0.04698200038653713,-142.74753447937593,27,32.3557818596555,11741,-39.73037928895752,1181.3817294419368,1,0,0,18.4,82.05,293546,305288,305288,7.958578792579466e-05,-23.158376533663194,-23.043376533663196,-23.130876533663194,2102,25.0,25.0,25.0,710,682,710,0.00015642052684623076,904122,-33.957208894893235,0.01,21760,40.111923,2.0679515621974483e-26,9373696,5.9395146,142854.0,1.0994198,1.0,128.0,430.0,4.5780606,-0.050624747,5.877897,-0.030412912,0.016653294,0.0005,149979136,348160,21760,9373696,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08705458214231075,8.725663320933413e-06,1.428452118684886e-05,1.3035353023710943e-05,2.7298938914081e-06,3.0276806373035006e-06,4.28529502470328e-06,9.274089385528555e-07,1.4788823169172569e-05,5.152556210103158e-06,1.1573139270909254e-05,2.404660420936274e-05,5.871777583540432e-05,2.117797506252367e-06,0.03003338396313533,0.0008286362725407408,0.00016681224065153883,0.001949057391888116,4.5729375977110695e-06,1.7802578064299976e-05,0.0169689206099182,0.029079488388642737,0.007880039053821293
1,882688,1140.8921757316664,False,431,9a96f_00000,2025-06-02_15-42-38,1748871758,1.7618279457092285,772.8785443305969,32560,Tegans-MacBook-Air.local,127.0.0.1,772.8785443305969,431,1.7783574162386402,1.24932472326676e-05,1.7781558897798808,1.1508335851713019,0.6250475744488037,0.0009590461035298983,75,2048,0.00017045900000045577,32.340097174703665,430.0,882688,7.58406918530064e-05,0.000344250000000379,75,75.0,0.036089697702510935,0.06469473514736135,-68.05386026284354,5.784458032340332e-05,0.04693743255815972,-107.32285344697185,28,32.340097174703665,11769,-39.90550229672506,1140.8921757316664,1,0,0,23.03333333333333,82.23333333333333,294229,305998,305999,7.959242190842812e-05,-22.76337008761451,-22.56462008761451,-22.725870087614513,2104,25.0,25.0,25.0,711,683,710,0.000156479246144023,906226,-34.08255334835699,0.01,21888,49.952896,2.0679515621974483e-26,9395584,5.544437,142854.0,1.0533953,1.0,128.0,431.0,4.103827,-0.063106716,5.4707966,-0.16073394,0.019389287,0.0005,150329344,350208,21888,9395584,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08696248901250259,8.727697619348797e-06,1.428527115062743e-05,1.3034892850499461e-05,2.729462764639094e-06,3.027469891410654e-06,4.285822143652359e-06,9.274571039502127e-07,1.4789877525613267e-05,5.153832220150305e-06,1.1570765921052546e-05,2.4043854335625448e-05,5.8764532892250436e-05,2.1171445169110912e-06,0.030027273731626367,0.0008285936146004957,0.00016633213734452347,0.0019490881985017123,4.5719907529513255e-06,1.780001174437503e-05,0.01688868452976583,0.029076807038344518,0.007877556521519382
1,884736,1179.1173592301764,False,432,9a96f_00000,2025-06-02_15-42-40,1748871760,1.7254977226257324,774.6040420532227,32560,Tegans-MacBook-Air.local,127.0.0.1,774.6040420532227,432,1.7777915674962543,1.2483314760619011e-05,1.777590240882082,1.150577311819589,0.6247394403743165,0.0009582114824948756,75,2048,0.00017045900000045577,32.35887882676745,431.0,884736,7.57825129508371e-05,0.000344250000000379,75,75.0,0.035781702915010385,0.06472048657449042,-72.87816784039376,5.639503354938369e-05,0.04689300902785358,-158.46338560298187,27,32.35887882676745,11796,-27.27435773995917,1179.1173592301764,1,0,0,18.15,82.4,294912,306708,306708,7.952568720233236e-05,-24.434389280131246,-24.239389280131245,-24.204389280131245,2102,25.0,25.0,25.0,709,683,710,0.00015629743383067707,908328,-36.32130298703334,0.01,21760,72.92779,2.0679515621974483e-26,9417344,5.5595446,142854.0,1.0382408,1.0,128.0,432.0,4.0302444,0.064234436,5.613396,-0.12724411,0.015853295,0.0005,150677504,348160,21760,9417344,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08686986767457636,8.719431809310977e-06,1.4273089537724652e-05,1.3019619323418238e-05,2.7262403975886715e-06,3.0240721269539457e-06,4.280493141866648e-06,9.265429672573476e-07,1.476878339831834e-05,5.148576196660272e-06,1.1555749319585217e-05,2.402164744740853e-05,5.8691337576750425e-05,2.1134218696792827e-06,0.030020057245551273,0.0008285477794917959,0.00016585450067958652,0.0019491167332438544,4.571018051330227e-06,1.7797303993045247e-05,0.01680905066665552,0.029074099524513394,0.007875079910958127
1,886784,1104.1188924539301,False,433,9a96f_00000,2025-06-02_15-42-42,1748871762,1.8438398838043213,776.447881937027,32560,Tegans-MacBook-Air.local,127.0.0.1,776.447881937027,433,1.7784152055712918,1.2462231612892987e-05,1.7782141913932605,1.1502973720313927,0.6256451963905737,0.0009571935376701538,75,2048,0.00017045900000045577,32.371392040162895,432.0,886784,7.570033557447466e-05,0.000344250000000379,75,75.0,0.035776150944998336,0.06471666742288297,-75.8509164377653,5.51340233400274e-05,0.046813836484808406,-122.78174286968652,27,32.371392040162895,11823,-44.900882618138866,1104.1188924539301,1,0,0,20.166666666666668,82.43333333333334,295594,307418,307418,7.946717779435949e-05,-25.3778054792551,-25.169055479255103,-25.3040554792551,2102,25.0,25.0,25.0,710,682,710,0.00015617939192722293,910430,-36.91063946760173,0.01,21760,65.638,2.0679515621974483e-26,9439104,5.6360984,142854.0,1.0967284,1.0,128.0,433.0,3.7422833,0.0034435927,5.628575,-0.22910678,0.018796297,0.0005,151025664,348160,21760,9439104,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.0867881124562074,8.711881382589956e-06,1.4263053929613236e-05,1.3009343829677967e-05,2.723125035838227e-06,3.021419897914147e-06,4.273130739485399e-06,9.252881636247637e-07,1.4751785304531962e-05,5.145399063086278e-06,1.1544106640504216e-05,2.4009893288230786e-05,5.8652919217258836e-05,2.109857529686867e-06,0.030023134282724514,0.0008284982059238069,0.0001653800502342217,0.001949147042671301,4.57006170467292e-06,1.7794349495557487e-05,0.016730004658254447,0.029071394217755057,0.007872584801955945
1,888832,1169.4891531703088,False,434,9a96f_00000,2025-06-02_15-42-43,1748871763,1.7400178909301758,778.1878998279572,32560,Tegans-MacBook-Air.local,127.0.0.1,778.1878998279572,434,1.7779932181055782,1.2479279296939565e-05,1.7777922936493276,1.1501806258110785,0.6253414269266679,0.0009564249422938929,75,2048,0.00017045900000045577,32.35225746203359,433.0,888832,7.577620092348537e-05,0.000344250000000379,75,75.0,0.036168998572476026,0.06470611465325782,-77.68352944990444,5.419935827587806e-05,0.046880142445927225,-165.47252952608528,28,32.35225746203359,11851,-41.00873851904557,1169.4891531703088,1,0,0,26.2,82.45,296277,308128,308129,7.953659290943195e-05,-25.86909314996814,-26.01784314996814,-25.79659314996814,2104,25.0,25.0,25.0,711,683,710,0.00015629350088041655,912534,-39.55953325060544,0.01,21888,58.964436,2.0679515621974483e-26,9460992,5.356507,142854.0,1.1125858,1.0,128.0,434.0,4.316639,-0.025133202,5.320248,-0.15351176,0.017507605,0.0005,151375872,350208,21888,9460992,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08670570877623839,8.719183685480586e-06,1.4276208803848196e-05,1.3026656038518623e-05,2.7259668012994363e-06,3.026232488574827e-06,4.278867763949985e-06,9.265519083803258e-07,1.4763444506465884e-05,5.147706429376324e-06,1.1552846406071166e-05,2.401729290374874e-05,5.871227656783529e-05,2.1099533715288307e-06,0.030024938156729738,0.0008284556982492296,0.00016490892004769798,0.0019491776634368784,4.569071583143674e-06,1.7791266057612962e-05,0.01665156490245473,0.029068685886279443,0.007870101074642701
1,890880,1178.3655141090367,False,435,9a96f_00000,2025-06-02_15-42-45,1748871765,1.7274959087371826,779.9153957366943,32560,Tegans-MacBook-Air.local,127.0.0.1,779.9153957366943,435,1.7774502350945223,1.2477826503588279e-05,1.7772494477928347,1.149917077052967,0.6250636689074014,0.0009561723628707148,75,2048,0.00017045900000045577,32.35686632783685,434.0,890880,7.570397826264825e-05,0.000344250000000379,75,75.0,0.03574862087250637,0.06467705087832658,-72.4269150903279,5.326440647698616e-05,0.046882164763305985,-115.34071224183819,27,32.35686632783685,11878,-36.894339601531755,1178.3655141090367,1,0,0,18.566666666666666,82.46666666666667,296960,308838,308838,7.948063357171918e-05,-24.206471696775953,-24.096471696775954,-24.123971696775953,2102,25.0,25.0,25.0,709,683,710,0.00015613669060348921,914636,-36.492852133610675,0.01,21760,33.216908,2.0679515621974483e-26,9482752,4.365655,142854.0,1.0779715,1.0,128.0,435.0,3.8377635,0.100267634,4.4551425,0.13852239,0.016100917,0.0005,151724032,348160,21760,9482752,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08662261793362311,8.710138258949953e-06,1.427328553683107e-05,1.3011427756074774e-05,2.7226034601277997e-06,3.025818279877133e-06,4.271956467272496e-06,9.258457826104638e-07,1.4746973059467894e-05,5.14207435918861e-06,1.1545707424990553e-05,2.4002577712730215e-05,5.8626249064964796e-05,2.107340323616502e-06,0.030025481960626578,0.0008284104242075564,0.00016444003695989038,0.0019492061278828796,4.5680817578748615e-06,1.7787810653478994e-05,0.016573709487205185,0.02906596171121156,0.007867626342595522
1,892928,1181.5900422611712,False,436,9a96f_00000,2025-06-02_15-42-47,1748871767,1.7221179008483887,781.6375136375427,32560,Tegans-MacBook-Air.local,127.0.0.1,781.6375136375427,436,1.776858023573577,1.2466378239438377e-05,1.7766574878949062,1.149599972532437,0.6247893272183267,0.0009560481392423387,75,2048,0.00017045900000045577,32.37732109262182,435.0,892928,7.56169172573192e-05,0.000344250000000379,75,75.0,0.03565573345999269,0.06463236706229755,-69.67150401414393,5.245847852176022e-05,0.046841252272765366,-138.87429793820175,27,32.37732109262182,11905,-33.65243579765133,1181.5900422611712,1,0,0,18.25,82.45,297642,309548,309548,7.940305497159122e-05,-23.10425133804797,-23.21175133804797,-23.355501338047976,2102,25.0,25.0,25.0,710,682,710,0.00015593254933478112,916738,-34.07403681075153,0.01,21760,49.05588,2.0679515621974483e-26,9504512,4.6875396,142854.0,1.0235857,1.0,128.0,436.0,3.1359882,0.09549891,4.7728024,-0.08580279,0.014977646,0.0005,152072192,348160,21760,9504512,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.08653885332868251,8.701921769178527e-06,1.4256385104892425e-05,1.2992081948506387e-05,2.7195243687918185e-06,3.0226793329994297e-06,4.265617191149415e-06,9.251946588964283e-07,1.4732985476884215e-05,5.1381021996611075e-06,1.1541212347777676e-05,2.3981833906399367e-05,5.849668269172056e-05,2.1040978902705674e-06,0.03002479871542981,0.0008283619350768947,0.00016397385314183635,0.001949227646873622,4.567038121946812e-06,1.7783907730817333e-05,0.016496443282170387,0.029063209655156404,0.007865151499181827
